case_id,num_events,start_time,end_time,case_duration_seconds,final_event,final_status,split,outcome_label,outcome_label_id
1-731869361,17,2012-04-25 13:05:22,2012-05-10 01:17:53,1253551.0,Bd,d,train,Bd,5
1-731869391,15,2012-04-25 13:13:20,2012-05-15 10:26:12,1717972.0,Bd,d,train,Bd,5
1-731869451,12,2012-04-25 13:35:56,2012-05-07 11:15:13,1028357.0,Bd,d,train,Bd,5
1-731869491,23,2012-04-25 13:49:28,2012-05-04 01:16:05,732397.0,Bd,d,train,Bd,5
1-731869581,16,2012-04-25 14:10:34,2012-05-23 01:20:17,2372983.0,Bd,d,train,Bd,5
1-731869591,11,2012-04-25 14:11:44,2012-05-11 12:37:07,1376723.0,Bd,d,train,Bd,5
1-731869641,13,2012-04-25 14:27:10,2012-05-12 01:19:31,1421541.0,Bd,d,train,Bd,5
1-731869661,22,2012-04-25 14:33:22,2012-05-15 01:22:10,1680528.0,Bd,d,train,Bd,5
1-731869721,11,2012-04-25 14:56:26,2012-05-05 01:15:09,814723.0,Bd,d,train,Bd,5
1-731869752,12,2012-04-25 15:15:45,2012-05-15 01:22:09,1677984.0,Bd,d,train,Bd,5
1-731871593,25,2012-04-25 10:18:46,2012-05-11 01:23:32,1350286.0,Bd,d,train,Bd,5
1-731879687,10,2012-04-25 10:57:38,2012-05-11 01:23:32,1347954.0,Bd,d,val,Bd,5
1-731886981,7,2012-04-25 11:20:20,2012-05-11 11:54:35,1384455.0,Bd,d,train,Bd,5
1-731887861,23,2012-04-27 14:58:17,2012-05-15 01:21:42,1506205.0,Bd,d,train,Bd,5
1-731888911,5,2012-04-25 10:07:06,2012-05-22 01:24:15,2301429.0,Bd,d,train,Bd,5
1-731890914,14,2012-04-25 10:08:54,2012-05-10 01:17:58,1264144.0,Bd,d,train,Bd,5
1-731896377,44,2012-04-25 11:03:51,2012-05-08 01:18:47,1088096.0,Bd,d,train,Bd,5
1-731896824,30,2012-04-25 11:38:05,2012-05-05 01:15:18,826633.0,Bd,d,train,Bd,5
1-731897193,33,2012-04-25 10:38:19,2012-05-16 01:21:10,1780971.0,Bd,d,test,Bd,5
1-731913720,6,2012-04-25 11:30:05,2012-05-09 14:09:14,1219149.0,Bd,d,val,Bd,5
1-731923244,8,2012-04-25 10:45:10,2012-05-01 10:42:48,518258.0,Bd,d,train,Bd,5
1-731925995,15,2012-04-25 10:43:45,2012-05-23 01:20:18,2385393.0,Bd,d,train,Bd,5
1-731926201,12,2012-04-25 11:03:10,2012-05-22 01:24:15,2298065.0,Bd,d,val,Bd,5
1-731937914,20,2012-04-25 10:54:18,2012-05-10 01:17:56,1261418.0,Bd,d,train,Bd,5
1-731945940,5,2012-04-25 11:27:46,2012-05-07 13:02:58,1042512.0,Bh,h,test,Bh,6
1-731950209,21,2012-04-25 11:32:22,2012-05-12 01:19:34,1432032.0,Bd,d,train,Bd,5
1-731965990,13,2012-04-25 11:28:42,2012-05-10 01:17:55,1259353.0,Bd,d,test,Bd,5
1-731966140,19,2012-04-25 11:45:43,2012-05-08 01:18:46,1085583.0,Bd,d,train,Bd,5
1-731966686,8,2012-04-25 12:27:02,2012-05-11 01:23:29,1342587.0,Bd,d,train,Bd,5
1-731967683,15,2012-04-25 11:52:10,2012-05-11 01:23:29,1344679.0,Bd,d,train,Bd,5
1-731970581,34,2012-04-25 11:44:17,2012-05-11 01:23:30,1345153.0,Bd,d,train,Bd,5
1-731970710,10,2012-04-25 12:04:23,2012-05-04 01:16:10,738707.0,Bd,d,train,Bd,5
1-731984877,36,2012-04-25 11:32:44,2012-05-05 01:15:18,826954.0,Bd,d,train,Bd,5
1-731991552,15,2012-04-25 11:39:25,2012-05-11 01:23:30,1345445.0,Bd,d,train,Bd,5
1-731996648,17,2012-04-25 12:36:04,2012-05-07 15:12:43,1046199.0,Bd,d,train,Bd,5
1-732011816,18,2012-04-25 11:52:50,2012-05-08 01:18:45,1085155.0,Bd,d,val,Bd,5
1-732011856,10,2012-04-25 11:54:27,2012-05-08 01:18:45,1085058.0,Bd,d,train,Bd,5
1-732013295,15,2012-04-25 11:58:37,2012-05-09 01:14:26,1170949.0,Bd,d,train,Bd,5
1-732017153,10,2012-04-25 13:25:01,2012-05-15 01:22:10,1684629.0,Bd,d,train,Bd,5
1-732018081,19,2012-04-25 12:04:31,2012-05-23 01:20:18,2380547.0,Bd,d,train,Bd,5
1-732018131,8,2012-04-25 12:06:07,2012-05-10 01:17:54,1257107.0,Bd,d,train,Bd,5
1-732022076,19,2012-04-25 12:02:25,2012-05-11 01:23:29,1344064.0,Bd,d,test,Bd,5
1-732024480,14,2012-04-25 12:15:16,2012-05-09 01:14:26,1169950.0,Bd,d,train,Bd,5
1-732024939,7,2012-04-25 12:35:41,2012-05-11 01:23:28,1342067.0,Bd,d,val,Bd,5
1-732025104,21,2012-04-25 12:35:44,2012-05-23 01:20:17,2378673.0,Bd,d,val,Bd,5
1-732025285,24,2012-04-25 13:07:32,2012-05-11 01:23:28,1340156.0,Bd,d,val,Bd,5
1-732026980,23,2012-04-25 12:26:50,2012-05-12 01:19:33,1428763.0,Bd,d,test,Bd,5
1-732027653,15,2012-04-25 13:00:53,2012-05-23 01:20:17,2377164.0,Bd,d,train,Bd,5
1-732030161,10,2012-04-25 17:06:00,2012-05-16 01:21:05,1757705.0,Bd,d,train,Bd,5
1-732030201,6,2012-04-25 19:44:37,2012-05-11 01:23:21,1316324.0,Bd,d,val,Bd,5
1-732030211,18,2012-04-25 20:37:02,2012-05-12 01:19:27,1399345.0,Bd,d,train,Bd,5
1-732030331,8,2012-04-26 10:15:47,2012-05-11 01:23:10,1264043.0,Bd,d,train,Bd,5
1-732030831,14,2012-04-27 10:45:23,2012-05-11 01:22:50,1175847.0,Bd,d,test,Bd,5
1-732061548,10,2012-04-25 14:00:46,2012-05-11 01:23:27,1336961.0,Bd,d,train,Bd,5
1-732061858,7,2012-04-25 14:27:10,2012-05-08 01:18:35,1075885.0,Bd,d,test,Bd,5
1-732062676,18,2012-04-25 13:36:16,2012-05-15 01:22:10,1683954.0,Bd,d,train,Bd,5
1-732067929,15,2012-04-25 12:53:26,2012-05-10 01:17:53,1254267.0,Bd,d,test,Bd,5
1-732068791,44,2012-04-25 14:23:47,2012-05-10 01:17:51,1248844.0,Bd,d,train,Bd,5
1-732073496,10,2012-04-25 13:38:53,2012-05-11 01:23:27,1338274.0,Bd,d,test,Bd,5
1-732081952,23,2012-04-25 13:21:49,2012-05-11 18:52:45,1402256.0,Bd,d,train,Bd,5
1-732088178,29,2012-04-25 13:49:37,2012-05-03 01:12:59,645802.0,Bd,d,train,Bd,5
1-732095030,13,2012-04-25 14:15:38,2012-05-12 01:19:32,1422234.0,Bd,d,train,Bd,5
1-732095248,10,2012-04-25 13:59:31,2012-05-01 10:58:05,507514.0,Bd,d,val,Bd,5
1-732098363,12,2012-04-25 14:05:29,2012-05-10 10:09:12,1281823.0,Bd,d,train,Bd,5
1-732099191,14,2012-04-25 13:26:57,2012-05-11 01:23:28,1338991.0,Bd,d,train,Bd,5
1-732110977,10,2012-04-25 14:22:23,2012-05-15 01:22:10,1681187.0,Bd,d,train,Bd,5
1-732111330,12,2012-04-25 14:04:50,2012-05-16 01:21:07,1768577.0,Bd,d,train,Bd,5
1-732115634,6,2012-04-25 15:08:58,2012-05-10 01:17:50,1246132.0,Bd,d,train,Bd,5
1-732121564,18,2012-04-25 14:49:19,2012-05-07 08:28:38,1013959.0,Bd,d,test,Bd,5
1-732124409,14,2012-04-25 14:39:05,2012-05-05 01:15:10,815765.0,Bd,d,test,Bd,5
1-732137688,17,2012-04-25 14:57:43,2012-05-04 01:15:50,728287.0,Bd,d,train,Bd,5
1-732139419,17,2012-04-25 14:31:13,2012-05-22 01:24:14,2285581.0,Bd,d,train,Bd,5
1-732143130,19,2012-04-25 14:19:22,2012-05-12 01:19:31,1422009.0,Bd,d,train,Bd,5
1-732145234,8,2012-04-25 14:39:02,2012-05-08 01:18:34,1075172.0,Bd,d,val,Bd,5
1-732157096,9,2012-04-25 14:29:18,2012-05-10 01:17:51,1248513.0,Bd,d,train,Bd,5
1-732161757,13,2012-04-25 15:01:01,2012-05-11 01:23:25,1333344.0,Bd,d,train,Bd,5
1-732163361,16,2012-04-25 14:39:58,2012-05-11 01:23:26,1334608.0,Bd,d,train,Bd,5
1-732171009,9,2012-04-25 14:53:02,2012-05-10 01:17:50,1247088.0,Bd,d,train,Bd,5
1-732173481,23,2012-04-25 15:21:15,2012-05-04 01:15:40,726865.0,Bd,d,train,Bd,5
1-732173541,7,2012-04-25 15:29:10,2012-05-10 01:17:49,1244919.0,Bd,d,train,Bd,5
1-732174599,9,2012-04-25 15:24:18,2012-05-09 01:14:23,1158605.0,Bd,d,train,Bd,5
1-732177911,10,2012-04-25 14:38:18,2012-05-09 01:14:24,1161366.0,Bd,d,train,Bd,5
1-732179211,7,2012-04-25 14:54:12,2012-05-03 11:29:03,678891.0,Bd,d,train,Bd,5
1-732179268,10,2012-04-25 15:03:08,2012-05-12 01:19:30,1419382.0,Bd,d,test,Bd,5
1-732179287,16,2012-04-25 15:03:00,2012-05-11 01:23:25,1333225.0,Bd,d,train,Bd,5
1-732185768,6,2012-04-25 15:01:23,2012-05-05 01:15:09,814426.0,Bd,d,test,Bd,5
1-732193663,9,2012-04-25 15:39:54,2012-05-10 01:17:49,1244275.0,Bd,d,train,Bd,5
1-732196939,21,2012-04-25 15:03:49,2012-05-15 01:22:09,1678700.0,Bd,d,train,Bd,5
1-732199958,10,2012-04-25 15:09:19,2012-05-11 01:23:25,1332846.0,Bd,d,train,Bd,5
1-732201078,24,2012-04-25 15:13:03,2012-05-10 01:17:49,1245886.0,Bd,d,train,Bd,5
1-732202373,10,2012-04-25 15:46:25,2012-05-23 01:20:16,2367231.0,Bd,d,train,Bd,5
1-732202511,13,2012-04-25 15:41:41,2012-05-16 01:21:07,1762766.0,Bd,d,train,Bd,5
1-732203933,9,2012-04-25 15:10:15,2012-05-10 01:17:50,1246055.0,Bd,d,train,Bd,5
1-732205269,9,2012-04-25 15:40:38,2012-05-11 01:23:24,1330966.0,Bd,d,train,Bd,5
1-732211941,14,2012-04-25 15:31:00,2012-05-11 01:23:24,1331544.0,Bd,d,train,Bd,5
1-732211961,8,2012-04-25 15:58:33,2012-05-11 01:23:23,1329890.0,Bd,d,test,Bd,5
1-732212091,8,2012-04-25 16:42:07,2012-05-11 01:23:22,1327275.0,Bd,d,train,Bd,5
1-732212111,10,2012-04-25 16:46:18,2012-05-08 01:18:30,1067532.0,Bd,d,train,Bd,5
1-732212211,23,2012-04-25 17:26:39,2012-05-12 01:19:28,1410769.0,Bd,d,val,Bd,5
1-732212231,8,2012-04-25 17:31:16,2012-05-08 01:18:29,1064833.0,Bd,d,val,Bd,5
1-732212241,6,2012-04-25 17:54:37,2012-05-15 01:22:08,1668451.0,Bd,d,val,Bd,5
1-732212251,15,2012-04-25 17:55:55,2012-05-03 01:11:49,630954.0,Bd,d,val,Bd,5
1-732212261,14,2012-04-25 17:59:17,2012-05-08 01:18:28,1063151.0,Bd,d,train,Bd,5
1-732212661,7,2012-04-26 08:59:05,2012-05-08 01:18:20,1009155.0,Bd,d,train,Bd,5
1-732212691,18,2012-04-26 09:16:14,2012-05-16 01:21:02,1699488.0,Bd,d,train,Bd,5
1-732212731,15,2012-04-26 09:49:55,2012-05-05 01:14:29,746674.0,Bd,d,train,Bd,5
1-732212791,30,2012-04-26 10:42:23,2012-05-10 01:17:38,1175715.0,Bd,d,train,Bd,5
1-732212891,17,2012-04-26 11:18:04,2012-05-10 01:17:36,1173572.0,Bd,d,val,Bd,5
1-732218598,9,2012-04-25 15:29:16,2012-05-12 01:19:30,1417814.0,Bd,d,train,Bd,5
1-732218663,7,2012-04-25 15:36:08,2012-05-08 01:18:32,1071744.0,Bd,d,train,Bd,5
1-732219471,5,2012-04-25 16:05:15,2012-05-11 01:23:23,1329488.0,Bd,d,train,Bd,5
1-732223113,18,2012-04-25 15:38:04,2012-05-03 01:12:24,639260.0,Bd,d,train,Bd,5
1-732224539,6,2012-04-25 16:50:37,2012-05-11 01:23:22,1326765.0,Bd,d,train,Bd,5
1-732226133,9,2012-04-25 15:54:57,2012-05-10 01:17:49,1243372.0,Bd,d,train,Bd,5
1-732228413,26,2012-04-25 15:31:46,2012-05-22 01:24:13,2281947.0,Bd,d,train,Bd,5
1-732229387,10,2012-04-25 15:54:52,2012-05-16 01:21:06,1761974.0,Bd,d,train,Bd,5
1-732229669,24,2012-04-25 16:23:31,2012-05-05 01:15:05,809494.0,Bd,d,train,Bd,5
1-732229853,18,2012-04-25 16:36:19,2012-05-12 01:19:29,1413790.0,Bd,d,val,Bd,5
1-732240803,15,2012-04-25 16:45:35,2012-05-10 01:17:47,1240332.0,Bd,d,train,Bd,5
1-732247638,17,2012-04-25 16:21:52,2012-05-08 01:18:30,1068998.0,Bd,d,train,Bd,5
1-732251191,15,2012-04-25 16:08:14,2012-05-23 01:20:16,2365922.0,Bd,d,train,Bd,5
1-732251858,8,2012-04-25 16:59:59,2012-05-10 01:17:46,1239467.0,Bd,d,train,Bd,5
1-732254715,39,2012-04-25 17:03:52,2012-05-12 01:19:28,1412136.0,Bd,d,test,Bd,5
1-732259171,10,2012-04-26 15:20:55,2012-05-10 01:17:28,1158993.0,Bd,d,test,Bd,5
1-732259271,9,2012-04-26 23:20:03,2012-05-12 01:18:48,1303125.0,Bd,d,train,Bd,5
1-732259291,10,2012-04-27 07:53:27,2012-05-16 01:20:45,1618038.0,Bd,d,train,Bd,5
1-732259341,15,2012-04-27 09:46:04,2012-05-14 18:30:04,1500240.0,Bd,d,train,Bd,5
1-732259491,11,2012-04-27 11:54:20,2012-05-10 01:17:09,1084969.0,Bd,d,train,Bd,5
1-732259521,11,2012-04-27 12:19:13,2012-05-12 01:18:42,1256369.0,Bd,d,val,Bd,5
1-732261051,22,2012-04-25 17:13:16,2012-05-09 01:14:21,1152065.0,Bd,d,val,Bd,5
1-732261291,7,2012-04-26 00:33:22,2012-05-04 01:14:58,693696.0,Bd,d,train,Bd,5
1-732261411,20,2012-04-26 09:10:35,2012-05-05 01:14:31,749036.0,Bd,d,train,Bd,5
1-732261521,8,2012-04-26 10:13:25,2012-05-10 01:17:39,1177454.0,Bd,d,train,Bd,5
1-732261561,16,2012-04-26 10:32:35,2012-05-10 01:17:38,1176303.0,Bd,d,train,Bd,5
1-732261891,22,2012-04-26 13:27:15,2012-05-12 01:19:01,1338706.0,Bd,d,train,Bd,5
1-732279953,12,2012-04-25 16:17:54,2012-05-12 01:19:29,1414895.0,Bd,d,train,Bd,5
1-732282433,14,2012-04-25 17:43:57,2012-05-12 01:19:28,1409731.0,Bd,d,train,Bd,5
1-732289131,32,2012-04-25 16:36:08,2012-05-11 01:23:23,1327635.0,Bd,d,train,Bd,5
1-732289335,13,2012-04-25 16:54:15,2012-05-10 01:17:47,1239812.0,Bd,d,train,Bd,5
1-732289939,15,2012-04-25 16:30:09,2012-05-10 01:17:47,1241258.0,Bd,d,train,Bd,5
1-732296918,31,2012-04-25 16:34:01,2012-05-10 01:17:47,1241026.0,Bd,d,train,Bd,5
1-732297422,15,2012-04-25 17:01:42,2012-05-03 01:12:00,634218.0,Bd,d,train,Bd,5
1-732297766,21,2012-04-25 17:29:34,2012-05-05 01:15:01,805527.0,Bd,d,train,Bd,5
1-732297859,6,2012-04-25 17:40:43,2012-05-12 01:19:28,1409925.0,Bd,d,train,Bd,5
1-732297896,10,2012-04-25 17:41:55,2012-05-11 01:23:22,1323687.0,Bd,d,train,Bd,5
1-732309611,15,2012-04-25 17:30:28,2012-05-07 16:25:57,1032929.0,Bd,d,train,Bd,5
1-732316871,25,2012-04-25 18:56:02,2012-05-12 01:19:27,1405405.0,Bd,d,train,Bd,5
1-732325815,7,2012-04-25 20:10:55,2012-05-02 01:07:44,536209.0,Bd,d,train,Bd,5
1-732332311,10,2012-04-25 17:42:45,2012-05-03 01:11:51,631746.0,Bd,d,train,Bd,5
1-732335159,6,2012-04-25 17:34:56,2012-05-10 01:17:46,1237370.0,Bd,d,val,Bd,5
1-732335513,14,2012-04-25 18:32:46,2012-05-10 01:17:45,1233899.0,Bd,d,train,Bd,5
1-732348420,23,2012-04-25 18:30:44,2012-05-16 01:21:05,1752621.0,Bd,d,train,Bd,5
1-732357562,6,2012-04-25 18:47:24,2012-05-03 01:11:42,627858.0,Bd,d,train,Bd,5
1-732359781,4,2012-04-25 22:38:20,2012-05-03 01:11:19,613979.0,Bd,d,train,Bd,5
1-732361418,18,2012-04-25 18:59:16,2012-05-03 01:11:41,627145.0,Bd,d,val,Bd,5
1-732361737,23,2012-04-25 20:25:23,2012-05-15 01:22:07,1659404.0,Bd,d,val,Bd,5
1-732378982,10,2012-04-25 19:37:00,2012-05-03 01:11:37,624877.0,Bd,d,train,Bd,5
1-732385994,8,2012-04-25 19:15:24,2012-05-12 01:19:27,1404243.0,Bd,d,val,Bd,5
1-732391464,6,2012-04-25 20:49:40,2012-05-11 01:23:20,1312420.0,Bd,d,train,Bd,5
1-732394151,6,2012-04-25 20:19:58,2012-05-12 01:19:27,1400369.0,Bd,d,test,Bd,5
1-732419012,10,2012-04-25 22:05:52,2012-05-10 01:17:44,1221112.0,Bd,d,train,Bd,5
1-732424301,8,2012-04-26 02:41:39,2012-05-16 01:21:03,1723164.0,Bd,d,test,Bd,5
1-732425275,7,2012-04-25 23:03:39,2012-05-05 01:14:54,785475.0,Bd,d,train,Bd,5
1-732439433,11,2012-04-25 22:37:06,2012-05-03 01:11:19,614053.0,Bd,d,val,Bd,5
1-732439530,12,2012-04-26 14:03:03,2012-05-07 11:56:17,942794.0,Bd,d,train,Bd,5
1-732447930,6,2012-04-25 22:00:52,2012-05-12 01:19:26,1394314.0,Bd,d,train,Bd,5
1-732451728,10,2012-04-26 05:05:13,2012-05-11 01:23:13,1282680.0,Bd,d,train,Bd,5
1-732451794,6,2012-04-26 05:58:40,2012-05-08 08:08:58,1044618.0,Bh,h,val,Bh,6
1-732455631,18,2012-04-26 00:23:07,2012-05-04 01:14:58,694311.0,Bd,d,train,Bd,5
1-732463205,10,2012-04-26 04:27:24,2012-05-10 01:17:43,1198219.0,Bd,d,train,Bd,5
1-732469360,11,2012-04-26 05:49:47,2012-05-10 01:17:42,1193275.0,Bd,d,train,Bd,5
1-732469478,3,2012-04-26 06:41:39,2012-05-03 10:05:34,617035.0,Bh,h,train,Bh,6
1-732473167,23,2012-04-25 23:46:47,2012-05-12 01:19:25,1387958.0,Bd,d,val,Bd,5
1-732525291,12,2012-04-26 08:16:56,2012-05-10 01:17:42,1184446.0,Bd,d,train,Bd,5
1-732526526,7,2012-04-26 08:05:19,2012-05-10 01:17:42,1185143.0,Bd,d,test,Bd,5
1-732851321,2,2012-04-26 08:27:27,2012-05-15 08:47:44,1642817.0,Bi,i,val,Bi,7
1-732852191,17,2012-04-26 07:01:57,2012-05-05 01:14:48,756771.0,Bd,d,val,Bd,5
1-732855871,8,2012-04-26 07:53:09,2012-05-15 01:22:05,1618136.0,Bd,d,val,Bd,5
1-732862874,10,2012-04-26 08:54:07,2012-05-09 01:14:16,1095609.0,Bd,d,train,Bd,5
1-732863332,6,2012-04-26 07:05:34,2012-05-12 01:19:25,1361631.0,Bd,d,train,Bd,5
1-732867372,15,2012-04-26 08:16:54,2012-05-03 16:46:10,635356.0,Bd,d,val,Bd,5
1-732869294,8,2012-04-26 08:39:05,2012-05-10 01:17:41,1183116.0,Bd,d,val,Bd,5
1-732869889,7,2012-04-26 10:00:20,2012-05-10 01:17:39,1178239.0,Bd,d,train,Bd,5
1-732875748,4,2012-04-26 09:58:28,2012-05-15 10:35:35,1643827.0,Bi,i,test,Bi,7
1-732877003,7,2012-04-26 08:08:20,2012-05-10 01:17:42,1184962.0,Bd,d,train,Bd,5
1-732883071,12,2012-04-26 08:08:21,2012-05-11 01:23:13,1271692.0,Bd,d,val,Bd,5
1-732884421,13,2012-04-26 08:10:33,2012-05-15 01:22:05,1617092.0,Bd,d,train,Bd,5
1-732885906,6,2012-04-26 08:12:03,2012-05-02 14:10:19,539896.0,Bd,d,train,Bd,5
1-732886198,15,2012-04-26 09:17:35,2012-05-16 01:21:02,1699407.0,Bd,d,test,Bd,5
1-732886222,17,2012-04-26 08:41:41,2012-05-08 01:18:21,1010200.0,Bd,d,train,Bd,5
1-732886890,14,2012-04-26 08:50:16,2012-05-11 01:23:12,1269176.0,Bd,d,test,Bd,5
1-732892174,10,2012-04-26 08:42:56,2012-05-08 01:18:20,1010124.0,Bd,d,val,Bd,5
1-732892273,12,2012-04-26 08:53:43,2012-05-15 01:22:05,1614502.0,Bd,d,train,Bd,5
1-732892779,17,2012-04-26 09:35:48,2012-05-15 01:22:05,1611977.0,Bd,d,train,Bd,5
1-732893406,10,2012-04-26 09:44:26,2012-05-04 01:14:11,660585.0,Bd,d,train,Bd,5
1-732895470,14,2012-04-26 10:07:14,2012-05-12 01:19:17,1350723.0,Bd,d,train,Bd,5
1-732895541,9,2012-04-26 09:21:24,2012-05-10 01:17:40,1180576.0,Bd,d,test,Bd,5
1-732899659,23,2012-04-26 10:33:08,2012-05-12 01:19:17,1349169.0,Bd,d,val,Bd,5
1-732899879,6,2012-04-26 10:48:03,2012-05-10 01:17:37,1175374.0,Bd,d,val,Bd,5
1-732904675,8,2012-04-26 10:41:43,2012-05-10 01:17:38,1175755.0,Bd,d,test,Bd,5
1-732909375,8,2012-04-26 09:55:47,2012-05-03 01:10:52,573305.0,Bd,d,train,Bd,5
1-732909606,24,2012-04-26 10:33:26,2012-05-11 01:23:09,1262983.0,Bd,d,test,Bd,5
1-732923380,13,2012-04-26 10:03:25,2012-05-10 01:17:39,1178054.0,Bd,d,train,Bd,5
1-732933421,14,2012-04-26 09:44:10,2012-05-02 01:07:17,487387.0,Bd,d,train,Bd,5
1-732936005,7,2012-04-26 09:45:32,2012-05-08 01:18:18,1006366.0,Bd,d,train,Bd,5
1-732942420,7,2012-04-26 10:23:38,2012-05-10 01:17:38,1176840.0,Bd,d,val,Bd,5
1-732942791,31,2012-04-26 10:55:25,2012-05-10 01:17:37,1174932.0,Bd,d,train,Bd,5
1-732943705,14,2012-04-26 11:47:30,2012-05-15 01:22:02,1604072.0,Bd,d,test,Bd,5
1-732949234,5,2012-04-26 10:55:52,2012-05-12 01:19:16,1347804.0,Bd,d,train,Bd,5
1-732949351,11,2012-04-26 10:27:41,2012-05-10 01:17:38,1176597.0,Bd,d,train,Bd,5
1-732958303,7,2012-04-26 09:59:48,2012-05-15 01:22:04,1610536.0,Bd,d,train,Bd,5
1-732960195,6,2012-04-26 10:31:47,2012-05-16 01:20:56,1694949.0,Bd,d,val,Bd,5
1-732967688,9,2012-04-26 11:03:38,2012-05-11 01:23:09,1261171.0,Bd,d,train,Bd,5
1-732970482,11,2012-04-26 12:34:21,2012-05-22 01:24:09,2206188.0,Bd,d,train,Bd,5
1-732970505,12,2012-04-26 10:19:00,2012-05-11 01:23:10,1263850.0,Bd,d,train,Bd,5
1-732970553,12,2012-04-26 10:22:52,2012-05-10 01:17:38,1176886.0,Bd,d,test,Bd,5
1-732972251,11,2012-04-26 10:21:25,2012-05-10 01:17:39,1176974.0,Bd,d,val,Bd,5
1-732984553,7,2012-04-26 11:05:08,2012-05-03 01:10:44,569136.0,Bd,d,train,Bd,5
1-732987137,21,2012-04-26 11:01:26,2012-05-11 01:23:09,1261303.0,Bd,d,train,Bd,5
1-733001687,8,2012-04-26 10:50:04,2012-05-03 01:10:45,570041.0,Bd,d,val,Bd,5
1-733009526,11,2012-04-26 11:38:21,2012-05-04 01:13:34,653713.0,Bd,d,test,Bd,5
1-733022791,11,2012-04-26 11:26:42,2012-05-16 01:20:55,1691653.0,Bd,d,train,Bd,5
1-733033210,14,2012-04-26 11:06:48,2012-05-14 11:40:13,1557205.0,Bd,d,test,Bd,5
1-733037955,7,2012-04-26 11:07:30,2012-05-08 01:18:15,1001445.0,Bd,d,train,Bd,5
1-733055291,9,2012-04-26 11:28:59,2012-05-10 01:17:36,1172917.0,Bd,d,test,Bd,5
1-733062601,6,2012-04-26 11:47:21,2012-05-12 01:19:03,1344702.0,Bd,d,val,Bd,5
1-733072511,7,2012-04-26 12:18:02,2012-05-08 01:18:13,997211.0,Bd,d,train,Bd,5
1-733073241,7,2012-04-26 14:21:39,2012-05-15 01:22:00,1594821.0,Bd,d,train,Bd,5
1-733073251,8,2012-04-26 14:25:44,2012-05-09 01:14:09,1075705.0,Bd,d,val,Bd,5
1-733073371,6,2012-04-26 15:04:09,2012-05-11 01:23:02,1246733.0,Bd,d,train,Bd,5
1-733073481,12,2012-04-26 15:44:31,2012-05-15 01:21:59,1589848.0,Bd,d,val,Bd,5
1-733073501,19,2012-04-26 15:50:45,2012-05-15 01:21:58,1589473.0,Bd,d,test,Bd,5
1-733073541,9,2012-04-26 16:09:38,2012-05-10 01:17:27,1156069.0,Bd,d,train,Bd,5
1-733073641,24,2012-04-26 17:27:03,2012-05-16 01:20:49,1670026.0,Bd,d,train,Bd,5
1-733073791,10,2012-04-26 21:03:02,2012-05-05 01:13:18,706216.0,Bd,d,train,Bd,5
1-733075475,6,2012-04-26 11:48:43,2012-05-11 01:23:07,1258464.0,Bd,d,val,Bd,5
1-733075652,13,2012-04-26 12:13:48,2012-05-04 01:13:24,651576.0,Bd,d,train,Bd,5
1-733075863,8,2012-04-26 12:31:02,2012-05-03 01:10:34,563972.0,Bd,d,test,Bd,5
1-733076472,14,2012-04-27 13:28:38,2012-05-11 01:22:37,1166039.0,Bd,d,train,Bd,5
1-733076551,7,2012-04-27 15:22:04,2012-05-12 01:18:37,1245393.0,Bd,d,test,Bd,5
1-733076651,11,2012-04-28 11:03:47,2012-05-10 01:16:43,1001576.0,Bd,d,test,Bd,5
1-733076791,8,2012-04-30 14:56:13,2012-05-11 01:22:06,901553.0,Bd,d,val,Bd,5
1-733076851,6,2012-05-01 09:37:28,2012-05-10 01:15:57,747509.0,Bd,d,test,Bd,5
1-733076861,11,2012-05-01 14:49:14,2012-05-09 01:12:01,642167.0,Bd,d,train,Bd,5
1-733076871,10,2012-05-02 07:04:01,2012-05-10 01:15:14,670273.0,Bd,d,test,Bd,5
1-733078021,12,2012-04-26 11:33:24,2012-05-08 12:04:39,1038675.0,Bd,d,train,Bd,5
1-733078101,7,2012-04-26 11:43:37,2012-05-16 01:20:55,1690638.0,Bd,d,val,Bd,5
1-733081574,17,2012-04-26 12:38:30,2012-05-15 01:22:01,1601011.0,Bd,d,train,Bd,5
1-733082240,16,2012-04-26 11:57:37,2012-05-05 01:14:18,739001.0,Bd,d,test,Bd,5
1-733083240,21,2012-04-26 12:08:41,2012-05-10 01:17:35,1170534.0,Bd,d,train,Bd,5
1-733083929,7,2012-04-26 11:34:42,2012-05-15 01:22:03,1604841.0,Bd,d,train,Bd,5
1-733084555,16,2012-04-26 11:57:07,2012-05-15 01:22:02,1603495.0,Bd,d,test,Bd,5
1-733084819,6,2012-04-26 12:50:39,2012-05-02 14:56:14,525935.0,Bd,d,val,Bd,5
1-733096851,10,2012-04-26 12:53:10,2012-05-11 01:23:06,1254596.0,Bd,d,test,Bd,5
1-733111867,13,2012-04-26 12:16:30,2012-05-04 01:13:23,651413.0,Bd,d,test,Bd,5
1-733115300,19,2012-04-26 12:24:03,2012-05-10 01:17:34,1169611.0,Bd,d,train,Bd,5
1-733115976,20,2012-04-26 12:05:04,2012-05-22 01:24:09,2207945.0,Bd,d,val,Bd,5
1-733120018,13,2012-04-26 12:26:14,2012-05-07 08:29:57,936223.0,Bd,d,train,Bd,5
1-733120074,5,2012-04-26 12:02:26,2012-05-09 04:10:09,1094863.0,Bh,h,train,Bh,6
