case_id,num_events,start_time,end_time,case_duration_seconds,final_event,final_status,split,outcome_label,outcome_label_id
Case1679,5,2013-04-09 15:51:06,2013-05-17 10:00:21,3262155.0,B,a,train,risk_normal,1
Case168,4,2012-01-09 10:01:47,2012-02-22 10:10:48,3802141.0,B,a,train,risk_normal,1
Case1680,5,2012-02-22 13:01:58,2012-04-12 08:27:49,4303551.0,B,a,val,risk_high,0
Case1681,5,2013-03-01 16:22:28,2013-04-06 10:12:05,3088177.0,B,a,test,risk_normal,1
Case1682,4,2012-09-05 08:59:29,2012-10-06 07:52:23,2674374.0,B,a,train,risk_normal,1
Case1683,4,2012-05-02 16:03:14,2012-06-03 16:00:58,2764664.0,B,a,test,risk_normal,1
Case1684,9,2010-07-27 13:54:13,2010-08-27 14:00:24,2678771.0,B,a,train,risk_normal,1
Case1685,6,2011-07-20 10:45:57,2011-09-13 07:28:09,4740132.0,B,a,train,risk_high,0
Case1686,4,2011-12-14 08:03:25,2012-01-14 08:10:49,2678844.0,B,a,train,risk_normal,1
Case1687,4,2012-02-24 08:59:14,2012-04-04 08:00:28,3452474.0,B,a,test,risk_normal,1
Case1688,8,2011-02-16 08:28:16,2011-04-15 07:17:19,5006943.0,B,a,val,risk_high,0
Case1689,5,2012-04-18 07:07:58,2012-06-09 15:00:34,4521156.0,B,a,train,risk_high,0
Case169,3,2013-01-28 17:05:44,2013-02-28 09:43:20,2651856.0,B,a,train,risk_normal,1
Case1690,5,2012-07-03 14:46:05,2012-08-10 15:10:29,3284664.0,B,a,train,risk_normal,1
Case1691,6,2013-06-21 13:34:29,2013-08-10 08:16:30,4300921.0,B,a,train,risk_high,0
Case1692,6,2011-04-21 13:11:22,2011-05-28 14:20:38,3200956.0,B,a,train,risk_normal,1
Case1693,7,2011-05-31 07:18:45,2011-07-19 09:40:19,4242094.0,B,a,train,risk_high,0
Case1694,4,2010-09-09 12:18:13,2010-10-31 13:20:38,4496545.0,B,a,train,risk_high,0
Case1695,4,2010-09-16 14:51:37,2010-10-30 15:00:16,3802119.0,B,a,train,risk_normal,1
Case1696,4,2012-07-02 15:40:23,2012-08-02 15:50:50,2679027.0,B,a,train,risk_normal,1
Case1697,5,2013-09-27 07:14:45,2013-10-30 11:05:32,2865047.0,B,a,val,risk_normal,1
Case1698,4,2012-06-12 08:56:32,2012-07-19 09:00:38,3197046.0,B,a,train,risk_normal,1
Case1699,4,2011-11-30 11:50:45,2011-12-31 12:00:18,2678973.0,B,a,val,risk_normal,1
Case17,4,2011-10-14 07:10:47,2011-11-24 15:57:55,3574028.0,B,a,train,risk_normal,1
Case170,7,2012-05-02 15:54:51,2012-06-02 07:19:04,2647453.0,B,a,train,risk_normal,1
Case1700,4,2011-08-31 07:49:37,2011-10-14 07:51:01,3801684.0,B,a,train,risk_normal,1
Case1701,5,2010-02-19 11:15:15,2010-03-23 12:29:15,2769240.0,B,a,test,risk_normal,1
Case1702,5,2011-11-16 08:32:47,2011-12-22 13:10:18,3127051.0,B,a,train,risk_normal,1
Case1703,4,2010-01-26 14:14:39,2010-03-11 16:14:54,3808815.0,B,a,train,risk_normal,1
Case1704,4,2013-01-22 15:01:59,2013-03-08 13:23:22,3882083.0,B,a,train,risk_normal,1
Case1705,4,2010-11-10 08:24:06,2010-12-17 08:31:53,3197267.0,B,a,train,risk_normal,1
Case1706,5,2010-11-12 14:59:26,2010-12-15 15:00:25,2851259.0,B,a,train,risk_normal,1
Case1707,5,2011-02-09 16:51:30,2011-04-03 16:01:05,4576175.0,B,a,train,risk_high,0
Case1708,4,2012-07-04 07:01:43,2012-08-11 07:10:31,3283728.0,B,a,train,risk_normal,1
Case1709,5,2013-06-24 15:37:08,2013-08-10 08:18:09,4034461.0,B,a,train,risk_high,0
Case171,5,2011-08-29 14:12:48,2011-10-12 14:20:14,3802046.0,B,a,train,risk_normal,1
Case1710,4,2011-11-28 09:10:22,2012-01-19 09:20:33,4493411.0,B,a,train,risk_high,0
Case1711,5,2013-10-08 15:53:14,2013-11-08 08:50:29,2653035.0,B,a,train,risk_normal,1
Case1712,4,2011-09-22 10:18:31,2011-11-09 11:20:49,4150938.0,B,a,train,risk_high,0
Case1713,4,2010-04-26 09:34:35,2010-06-09 09:40:27,3801952.0,B,a,test,risk_normal,1
Case1714,9,2010-04-23 10:20:28,2010-05-29 15:27:11,3128803.0,B,a,train,risk_normal,1
Case1715,3,2011-10-04 12:39:51,2011-11-19 13:40:26,3978035.0,B,a,val,risk_high,0
Case1716,6,2011-12-23 09:48:40,2012-02-11 09:48:53,4320013.0,B,a,train,risk_high,0
Case1717,3,2012-01-16 08:41:16,2012-02-29 08:50:22,3802146.0,B,a,train,risk_normal,1
Case1718,5,2013-03-08 16:43:33,2013-04-13 13:16:57,3098004.0,B,a,train,risk_normal,1
Case1719,5,2012-01-30 08:04:44,2012-03-16 08:10:53,3974769.0,B,a,train,risk_normal,1
Case172,4,2010-09-16 16:02:20,2010-11-14 17:00:47,5101107.0,B,a,test,risk_high,0
Case1720,6,2010-07-07 14:19:17,2010-08-11 07:16:51,2998654.0,B,a,train,risk_normal,1
Case1721,4,2011-02-10 14:08:55,2011-04-03 07:11:00,4467725.0,B,a,train,risk_high,0
Case1722,4,2012-07-24 15:33:46,2012-09-06 15:40:28,3802002.0,B,a,train,risk_normal,1
Case1723,5,2013-10-30 16:20:25,2013-12-03 11:01:06,2918441.0,B,a,test,risk_normal,1
Case1724,7,2011-02-21 15:08:16,2011-04-22 10:13:24,5166308.0,B,a,train,risk_high,0
Case1725,3,2012-01-23 11:15:33,2012-03-09 11:22:21,3974808.0,B,a,train,risk_normal,1
Case1726,5,2011-11-18 09:05:05,2012-01-05 14:10:41,4165536.0,B,a,val,risk_high,0
Case1727,4,2011-03-07 11:01:23,2011-04-22 10:10:54,3971371.0,B,a,test,risk_normal,1
Case1728,7,2010-09-02 09:32:24,2010-10-05 09:40:32,2851688.0,B,a,train,risk_normal,1
Case1729,6,2011-07-11 07:20:27,2011-08-20 07:18:33,3455886.0,B,a,val,risk_normal,1
Case173,5,2010-11-15 09:15:12,2011-01-13 09:21:08,5097956.0,B,a,train,risk_high,0
Case1730,5,2013-04-09 07:50:43,2013-05-15 10:38:06,3120443.0,B,a,train,risk_normal,1
Case1731,4,2011-10-26 09:36:37,2011-12-11 10:40:28,3978231.0,B,a,test,risk_high,0
Case1732,4,2012-03-29 15:31:13,2012-05-01 15:41:37,2851824.0,B,a,val,risk_normal,1
Case1733,4,2010-10-20 15:17:43,2010-11-20 10:24:55,2660832.0,B,a,train,risk_normal,1
Case1734,6,2011-01-31 14:05:05,2011-03-12 14:07:38,3456153.0,B,a,val,risk_normal,1
Case1735,5,2013-11-28 17:07:59,2014-01-01 09:28:25,2910026.0,B,a,train,risk_normal,1
Case1736,4,2011-02-09 08:20:39,2011-04-09 07:30:54,5094615.0,B,a,train,risk_high,0
Case1737,5,2012-06-28 08:42:09,2012-08-07 08:30:11,3455282.0,B,a,train,risk_normal,1
Case1738,3,2011-08-19 08:34:56,2011-10-08 08:41:12,4320376.0,B,a,train,risk_high,0
Case1739,4,2012-06-28 09:30:10,2012-08-11 09:40:20,3802210.0,B,a,test,risk_normal,1
Case174,5,2011-10-24 10:22:28,2011-12-14 09:40:33,4403885.0,B,a,train,risk_high,0
Case1740,5,2011-02-14 09:09:52,2011-03-30 08:10:31,3798039.0,B,a,val,risk_normal,1
Case1741,4,2012-06-13 12:18:23,2012-07-21 12:22:55,3283472.0,B,a,train,risk_normal,1
Case1742,4,2012-04-13 15:35:53,2012-06-11 15:40:49,5097896.0,B,a,test,risk_high,0
Case1743,3,2012-02-08 09:40:05,2012-03-14 09:52:24,3024739.0,B,a,val,risk_normal,1
Case1744,6,2011-03-02 09:04:01,2011-04-17 08:10:38,3971197.0,B,a,train,risk_normal,1
Case1745,3,2011-12-15 16:54:48,2012-01-17 17:00:31,2851543.0,B,a,val,risk_normal,1
Case1746,5,2013-09-30 09:18:24,2013-11-05 10:05:13,3113209.0,B,a,test,risk_normal,1
Case1747,4,2011-11-08 11:02:56,2011-12-09 11:10:17,2678841.0,B,a,train,risk_normal,1
Case1748,4,2011-07-20 15:47:58,2011-09-02 15:50:25,3801747.0,B,a,train,risk_normal,1
Case1749,4,2010-09-20 12:53:44,2010-11-03 14:00:40,3805616.0,B,a,val,risk_normal,1
Case175,4,2010-10-05 07:46:59,2010-11-19 09:00:53,3892434.0,B,a,train,risk_normal,1
Case1750,5,2012-05-29 07:04:50,2012-07-06 13:13:17,3305307.0,B,a,train,risk_normal,1
Case1751,4,2012-07-17 12:47:20,2012-09-01 12:50:16,3974576.0,B,a,test,risk_normal,1
Case1752,7,2012-02-08 15:20:25,2012-03-29 09:30:25,4299000.0,B,a,train,risk_high,0
Case1753,4,2012-03-22 16:35:07,2012-05-09 15:40:15,4143908.0,B,a,test,risk_high,0
Case1754,5,2013-01-16 09:49:20,2013-03-13 14:02:19,4853579.0,B,a,val,risk_high,0
Case1755,8,2010-06-29 10:16:33,2010-08-10 10:34:50,3629897.0,B,a,test,risk_normal,1
Case1756,4,2011-07-21 07:46:37,2011-09-03 07:50:29,3801832.0,B,a,train,risk_normal,1
Case1757,7,2010-05-19 08:19:49,2010-06-24 14:02:34,3130965.0,B,a,val,risk_normal,1
Case1758,7,2010-12-22 09:57:47,2011-01-29 09:26:12,3281305.0,B,a,train,risk_normal,1
Case1759,5,2010-09-20 11:10:02,2010-11-04 13:45:56,3897354.0,B,a,train,risk_normal,1
Case176,4,2012-07-17 10:44:26,2012-09-01 10:50:31,3974765.0,B,a,train,risk_normal,1
Case1760,8,2013-07-26 10:58:19,2013-09-04 10:09:35,3453076.0,B,a,train,risk_normal,1
Case1761,4,2013-03-26 11:29:29,2013-05-22 07:16:57,4909648.0,B,a,train,risk_high,0
Case1762,4,2012-03-20 08:19:39,2012-04-20 07:20:18,2674839.0,B,a,train,risk_normal,1
Case1763,4,2011-06-17 08:04:48,2011-07-31 08:11:49,3802021.0,B,a,train,risk_normal,1
Case1764,5,2012-12-19 11:27:42,2013-01-19 09:28:31,2671249.0,B,a,val,risk_normal,1
Case1765,4,2010-12-14 16:30:55,2011-02-03 08:05:05,4376050.0,B,a,train,risk_high,0
Case1766,4,2010-05-04 07:09:38,2010-06-05 08:20:16,2769038.0,B,a,train,risk_normal,1
Case1767,4,2011-02-25 08:59:36,2011-04-10 08:01:05,3798089.0,B,a,train,risk_normal,1
Case1768,4,2010-01-22 08:17:33,2010-03-14 10:38:11,4414838.0,B,a,train,risk_high,0
Case1769,4,2012-01-25 10:23:13,2012-02-29 10:30:35,3024442.0,B,a,train,risk_normal,1
Case177,4,2012-01-18 08:12:04,2012-02-18 08:21:43,2678979.0,B,a,test,risk_normal,1
Case1770,6,2010-03-26 10:20:10,2010-05-15 13:18:17,4330687.0,B,a,train,risk_high,0
Case1771,4,2012-12-13 11:22:15,2013-01-17 09:49:28,3018433.0,B,a,train,risk_normal,1
Case1772,5,2012-11-26 13:51:44,2013-01-01 09:10:06,3093502.0,B,a,train,risk_normal,1
Case1773,4,2012-01-18 11:26:59,2012-03-04 11:30:33,3974614.0,B,a,train,risk_normal,1
Case1774,6,2010-06-15 09:45:10,2010-07-22 09:50:56,3197146.0,B,a,test,risk_normal,1
Case1775,5,2011-07-14 14:27:08,2011-08-16 14:30:19,2851391.0,B,a,val,risk_normal,1
Case1776,4,2013-01-10 16:48:38,2013-02-21 16:38:19,3628181.0,B,a,train,risk_normal,1
Case1777,4,2013-11-14 13:21:34,2013-12-17 15:00:30,2857136.0,B,a,train,risk_normal,1
Case1778,3,2012-02-14 15:06:51,2012-03-29 14:10:38,3798227.0,B,a,train,risk_normal,1
Case1779,5,2010-10-29 09:46:13,2010-12-25 09:09:21,4922588.0,B,a,train,risk_high,0
Case178,4,2012-02-22 14:49:43,2012-03-24 14:50:18,2678435.0,B,a,test,risk_normal,1
Case1780,5,2012-06-06 12:11:22,2012-07-31 07:32:15,4735253.0,B,a,val,risk_high,0
Case1781,5,2011-12-05 11:39:11,2012-01-05 12:00:31,2679680.0,B,a,train,risk_normal,1
Case1782,4,2010-07-27 08:30:09,2010-08-27 08:40:22,2679013.0,B,a,train,risk_normal,1
Case1783,4,2010-06-29 16:25:00,2010-08-05 08:41:04,3168964.0,B,a,train,risk_normal,1
Case1784,5,2012-03-19 14:57:11,2012-04-19 14:01:20,2675049.0,B,a,train,risk_normal,1
Case1785,3,2011-12-14 07:59:23,2012-01-28 17:00:55,3920492.0,B,a,train,risk_normal,1
Case1786,4,2010-09-30 07:12:05,2010-11-09 08:56:09,3462244.0,B,a,train,risk_normal,1
Case1787,6,2012-07-31 16:08:12,2012-09-07 14:30:40,3277348.0,B,a,train,risk_normal,1
Case1788,5,2013-07-31 10:34:03,2013-09-11 15:55:48,3648105.0,B,a,train,risk_normal,1
Case1789,5,2010-03-12 08:05:41,2010-05-08 07:27:30,4922509.0,B,a,train,risk_high,0
Case179,4,2012-04-11 13:30:07,2012-05-12 13:40:20,2679013.0,B,a,train,risk_normal,1
Case1790,4,2011-11-04 16:54:52,2011-12-18 17:00:27,3801935.0,B,a,train,risk_normal,1
Case1791,4,2012-08-02 09:16:59,2012-09-11 15:32:34,3478535.0,B,a,train,risk_normal,1
Case1792,4,2012-10-09 07:38:21,2012-11-23 16:18:03,3919182.0,B,a,val,risk_normal,1
Case1793,3,2011-07-26 08:52:23,2011-09-10 09:00:40,3974897.0,B,a,train,risk_high,0
Case1794,4,2010-08-05 11:23:48,2010-10-03 11:03:01,5096353.0,B,a,val,risk_high,0
Case1795,5,2013-01-09 14:35:09,2013-02-28 08:56:50,4299701.0,B,a,train,risk_high,0
Case1796,6,2011-10-06 10:33:26,2011-11-17 10:56:14,3630168.0,B,a,train,risk_normal,1
Case1797,4,2012-06-18 12:06:21,2012-08-02 08:13:31,3874030.0,B,a,test,risk_normal,1
Case1798,5,2010-02-04 10:36:44,2010-03-31 14:10:02,4764798.0,B,a,test,risk_high,0
Case1799,5,2013-06-12 09:09:27,2013-07-20 15:36:32,3306425.0,B,a,test,risk_normal,1
Case18,4,2013-03-01 16:06:11,2013-04-03 09:23:01,2827010.0,B,a,train,risk_normal,1
Case180,4,2011-10-06 10:23:22,2011-11-19 11:30:36,3805634.0,B,a,train,risk_normal,1
Case1800,4,2012-04-10 15:26:36,2012-05-18 15:30:49,3283453.0,B,a,val,risk_normal,1
Case1801,4,2012-07-26 15:47:26,2012-09-08 15:50:31,3801785.0,B,a,train,risk_normal,1
Case1802,4,2012-02-24 09:12:34,2012-04-04 08:20:28,3452874.0,B,a,train,risk_normal,1
Case1803,6,2012-03-26 15:15:23,2012-05-10 07:40:21,3860698.0,B,a,train,risk_normal,1
Case1804,4,2011-04-14 16:01:20,2011-05-17 16:00:24,2851144.0,B,a,val,risk_normal,1
Case1805,4,2010-12-28 12:04:45,2011-01-28 12:01:02,2678177.0,B,a,train,risk_normal,1
Case1806,6,2010-04-16 07:38:20,2010-06-03 07:40:49,4147349.0,B,a,train,risk_high,0
Case1807,4,2010-05-17 15:41:17,2010-07-03 15:50:48,4061371.0,B,a,train,risk_high,0
Case1808,4,2012-05-31 14:59:53,2012-07-03 15:00:28,2851235.0,B,a,train,risk_normal,1
Case1809,4,2010-06-22 09:39:51,2010-07-29 13:00:26,3208835.0,B,a,train,risk_normal,1
Case181,3,2011-09-29 09:51:55,2011-11-01 11:00:50,2855335.0,B,a,test,risk_normal,1
Case1810,5,2012-07-11 10:22:51,2012-09-02 11:00:17,4581446.0,B,a,train,risk_high,0
Case1811,4,2011-12-19 15:02:41,2012-01-26 15:10:31,3283670.0,B,a,train,risk_normal,1
Case1812,4,2013-02-01 09:18:07,2013-03-06 09:05:07,2850420.0,B,a,test,risk_normal,1
Case1813,5,2012-09-24 08:04:04,2012-11-06 11:49:54,3728750.0,B,a,val,risk_normal,1
Case1814,5,2013-08-09 07:21:26,2013-10-01 07:16:26,4578900.0,B,a,val,risk_high,0
Case1815,4,2012-08-07 08:54:51,2012-09-08 09:00:32,2765141.0,B,a,val,risk_normal,1
Case1816,11,2011-06-28 09:26:15,2011-08-13 13:00:36,3987261.0,B,a,train,risk_high,0
Case1817,4,2012-07-31 07:56:57,2012-09-07 08:00:39,3283422.0,B,a,train,risk_normal,1
Case1818,4,2011-10-19 07:40:55,2011-11-26 08:50:25,3287370.0,B,a,train,risk_normal,1
Case1819,4,2011-05-30 15:54:40,2011-06-30 16:00:24,2678744.0,B,a,train,risk_normal,1
Case182,4,2010-05-20 08:31:32,2010-06-23 08:40:25,2938133.0,B,a,train,risk_normal,1
Case1820,15,2011-03-14 13:26:57,2011-04-19 08:08:15,3091278.0,B,a,train,risk_normal,1
Case1821,6,2010-05-19 11:05:54,2010-06-22 11:00:18,2937264.0,B,a,val,risk_normal,1
Case1822,4,2011-11-07 10:47:07,2011-12-08 10:50:25,2678598.0,B,a,train,risk_normal,1
Case1823,5,2013-08-26 15:05:52,2013-09-27 12:47:50,2756518.0,B,a,train,risk_normal,1
Case1824,3,2012-01-09 16:19:22,2012-03-08 16:20:42,5097680.0,B,a,train,risk_high,0
Case1825,5,2012-03-05 13:42:13,2012-04-12 08:24:49,3264156.0,B,a,train,risk_normal,1
Case1826,5,2013-03-05 16:50:01,2013-04-05 09:46:13,2652972.0,B,a,train,risk_normal,1
Case1827,4,2011-06-17 10:37:50,2011-07-20 10:40:32,2851362.0,B,a,train,risk_normal,1
Case1828,4,2013-09-09 15:35:10,2013-10-18 07:10:10,3339300.0,B,a,train,risk_normal,1
Case1829,4,2012-06-04 09:52:48,2012-07-20 10:00:25,3974857.0,B,a,val,risk_normal,1
Case183,5,2010-05-19 15:08:49,2010-06-25 15:10:30,3196901.0,B,a,val,risk_normal,1
Case1830,6,2010-11-17 10:33:15,2010-12-18 10:41:50,2678915.0,B,a,val,risk_normal,1
Case1831,5,2013-01-18 14:28:08,2013-02-21 16:41:09,2945581.0,B,a,val,risk_normal,1
Case1832,6,2010-11-16 16:56:21,2010-12-23 17:00:50,3197069.0,B,a,test,risk_normal,1
Case1833,4,2011-07-14 13:58:16,2011-08-18 14:00:26,3024130.0,B,a,train,risk_normal,1
Case1834,4,2011-02-21 08:25:08,2011-04-06 07:30:37,3798329.0,B,a,test,risk_normal,1
Case1835,4,2012-05-15 07:21:38,2012-06-15 07:32:04,2679026.0,B,a,train,risk_normal,1
Case1836,4,2011-12-14 09:08:02,2012-01-27 09:11:21,3801799.0,B,a,train,risk_normal,1
Case1837,4,2011-07-05 14:25:48,2011-08-18 14:30:26,3801878.0,B,a,train,risk_normal,1
Case1838,4,2011-05-02 07:51:26,2011-06-02 08:00:25,2678939.0,B,a,test,risk_normal,1
Case1839,6,2011-10-18 15:27:11,2011-12-09 16:40:27,4497196.0,B,a,train,risk_high,0
Case184,6,2013-06-17 08:24:55,2013-07-27 15:34:13,3481758.0,B,a,train,risk_normal,1
Case1840,5,2011-10-18 10:52:56,2011-11-18 12:01:33,2682517.0,B,a,train,risk_normal,1
Case1841,4,2011-05-16 13:57:58,2011-07-06 08:40:58,4387380.0,B,a,train,risk_high,0
Case1842,4,2012-02-15 11:25:07,2012-03-30 10:30:45,3798338.0,B,a,val,risk_normal,1
Case1843,4,2013-05-06 08:44:50,2013-06-06 07:24:40,2673590.0,B,a,train,risk_normal,1
Case1844,5,2012-07-09 10:59:03,2012-08-11 12:20:23,2856080.0,B,a,val,risk_normal,1
Case1845,6,2011-05-04 15:43:46,2011-06-10 15:55:34,3197508.0,B,a,train,risk_normal,1
Case1846,6,2011-03-08 13:22:42,2011-04-10 10:43:34,2841652.0,B,a,train,risk_normal,1
Case1847,4,2012-04-12 16:00:08,2012-05-30 15:01:56,4143708.0,B,a,train,risk_high,0
Case1848,5,2013-07-04 07:11:04,2013-08-15 08:45:02,3634438.0,B,a,val,risk_normal,1
Case1849,6,2010-09-03 08:36:48,2010-10-07 09:58:50,2942522.0,B,a,train,risk_normal,1
Case185,6,2010-11-02 13:49:59,2010-12-03 09:52:30,2664151.0,B,a,train,risk_normal,1
Case1850,5,2010-05-27 15:09:54,2010-07-15 15:10:29,4233635.0,B,a,train,risk_high,0
Case1851,5,2010-06-01 12:56:49,2010-07-16 13:00:44,3888235.0,B,a,train,risk_normal,1
Case1852,4,2012-03-02 09:27:06,2012-04-04 08:30:48,2847822.0,B,a,test,risk_normal,1
Case1853,4,2010-05-17 08:15:30,2010-07-07 10:32:55,4414645.0,B,a,train,risk_high,0
Case1854,5,2012-07-13 08:48:25,2012-09-01 09:27:41,4322356.0,B,a,val,risk_high,0
Case1855,5,2011-10-12 09:06:49,2011-12-10 10:10:44,5101435.0,B,a,train,risk_high,0
Case1856,5,2012-06-06 07:08:28,2012-07-10 08:12:16,2941428.0,B,a,val,risk_normal,1
Case1857,4,2012-02-21 11:15:35,2012-04-20 10:20:23,5094288.0,B,a,train,risk_high,0
Case1858,3,2013-01-04 08:53:47,2013-02-08 10:11:49,3028682.0,B,a,train,risk_normal,1
Case1859,4,2010-08-05 09:21:29,2010-09-09 09:30:42,3024553.0,B,a,train,risk_normal,1
Case186,5,2012-07-13 08:20:00,2012-09-01 08:13:21,4319601.0,B,a,train,risk_high,0
Case1860,5,2013-11-15 14:25:30,2014-01-03 09:57:58,4217548.0,B,a,train,risk_high,0
Case1861,5,2011-03-15 13:47:49,2011-04-15 12:50:42,2674973.0,B,a,val,risk_normal,1
Case1862,4,2011-07-12 08:20:02,2011-08-25 08:30:48,3802246.0,B,a,val,risk_normal,1
Case1863,4,2010-10-26 08:21:52,2010-12-12 09:30:54,4064942.0,B,a,train,risk_high,0
Case1864,4,2010-10-01 12:38:26,2010-11-14 13:41:40,3805394.0,B,a,train,risk_normal,1
Case1865,6,2011-04-27 15:28:04,2011-06-04 12:12:46,3271482.0,B,a,test,risk_normal,1
Case1866,6,2011-01-25 11:52:19,2011-03-08 14:21:25,3637746.0,B,a,train,risk_normal,1
Case1867,11,2011-05-19 13:32:59,2011-07-06 13:31:35,4147116.0,B,a,train,risk_high,0
Case1868,5,2013-02-20 09:47:00,2013-03-23 15:33:56,2699216.0,B,a,train,risk_normal,1
Case1869,4,2013-03-06 13:21:21,2013-04-23 10:23:09,4136508.0,B,a,test,risk_high,0
Case187,4,2010-10-25 13:14:08,2010-12-09 14:22:27,3892099.0,B,a,train,risk_normal,1
Case1870,4,2012-02-08 15:06:37,2012-03-17 15:10:51,3283454.0,B,a,val,risk_normal,1
Case1871,4,2012-05-07 15:01:23,2012-06-07 15:12:13,2679050.0,B,a,train,risk_normal,1
Case1872,4,2010-06-10 10:43:14,2010-07-24 10:50:48,3802054.0,B,a,val,risk_normal,1
Case1873,5,2012-05-15 13:07:50,2012-06-15 13:10:30,2678560.0,B,a,train,risk_normal,1
Case1874,6,2013-05-27 13:03:56,2013-06-27 14:49:14,2684718.0,B,a,train,risk_normal,1
Case1875,5,2012-03-06 11:27:24,2012-04-14 12:10:41,3372197.0,B,a,val,risk_normal,1
Case1876,4,2012-03-08 13:25:05,2012-04-18 13:15:20,3541815.0,B,a,train,risk_normal,1
Case1877,5,2011-04-21 10:10:09,2011-06-19 10:21:18,5098269.0,B,a,train,risk_high,0
Case1878,4,2012-03-23 11:03:16,2012-04-25 10:10:16,2848020.0,B,a,train,risk_normal,1
Case1879,4,2010-09-01 15:44:25,2010-10-02 15:51:03,2678798.0,B,a,train,risk_normal,1
Case188,4,2012-01-09 13:58:58,2012-02-09 14:00:15,2678477.0,B,a,test,risk_normal,1
Case1880,4,2012-07-24 15:37:47,2012-09-08 15:40:32,3974565.0,B,a,train,risk_normal,1
Case1881,4,2010-07-08 07:59:13,2010-08-10 08:00:20,2851267.0,B,a,train,risk_normal,1
Case1882,4,2013-08-08 13:55:00,2013-10-02 10:36:59,4740119.0,B,a,train,risk_high,0
Case1883,4,2011-02-15 10:09:26,2011-04-09 09:10:45,4575679.0,B,a,train,risk_high,0
Case1884,5,2013-05-06 07:10:20,2013-06-22 15:11:26,4089666.0,B,a,train,risk_high,0
Case1885,5,2012-06-20 15:06:43,2012-07-21 10:16:17,2660974.0,B,a,train,risk_normal,1
Case1886,4,2012-07-10 09:22:12,2012-08-10 09:30:19,2678887.0,B,a,train,risk_normal,1
Case1887,4,2012-08-30 15:52:54,2012-10-02 07:38:33,2821539.0,B,a,train,risk_normal,1
Case1888,3,2011-11-09 13:18:35,2011-12-17 13:20:13,3283298.0,B,a,test,risk_normal,1
Case1889,4,2010-12-28 13:43:35,2011-02-10 13:51:03,3802048.0,B,a,val,risk_normal,1
Case189,5,2010-02-02 13:49:13,2010-03-18 13:50:26,3801673.0,B,a,test,risk_normal,1
Case1890,4,2012-02-21 15:30:55,2012-04-07 14:40:30,3971375.0,B,a,train,risk_normal,1
Case1891,4,2010-12-20 10:06:34,2011-02-02 10:10:35,3801841.0,B,a,train,risk_normal,1
Case1892,5,2013-08-07 10:27:24,2013-10-05 14:35:28,5112484.0,B,a,train,risk_high,0
Case1893,3,2011-11-16 10:52:43,2011-12-30 11:00:28,3802065.0,B,a,train,risk_normal,1
Case1894,4,2013-01-23 09:57:53,2013-02-23 08:06:05,2671692.0,B,a,train,risk_normal,1
Case1895,4,2011-07-05 15:20:57,2011-08-26 15:31:01,4493404.0,B,a,train,risk_high,0
Case1896,4,2011-02-10 15:59:50,2011-04-10 15:01:23,5094093.0,B,a,train,risk_high,0
Case1897,6,2011-02-16 16:53:55,2011-04-15 13:25:57,4998722.0,B,a,train,risk_high,0
Case1898,5,2012-05-14 14:37:56,2012-06-16 12:30:28,2843552.0,B,a,test,risk_normal,1
Case1899,7,2010-10-01 14:10:03,2010-11-10 14:25:39,3456936.0,B,a,val,risk_normal,1
Case19,4,2010-07-07 07:54:04,2010-08-07 08:00:22,2678778.0,B,a,test,risk_normal,1
Case190,4,2011-02-21 15:36:25,2011-04-02 14:15:17,3451132.0,B,a,train,risk_normal,1
Case1900,5,2013-06-20 11:47:38,2013-08-16 14:26:35,4934337.0,B,a,test,risk_high,0
Case1901,5,2013-10-04 12:34:59,2013-11-07 14:12:07,2943428.0,B,a,val,risk_normal,1
Case1902,4,2012-05-28 15:41:34,2012-07-13 15:51:05,3974971.0,B,a,train,risk_high,0
Case1903,5,2012-10-09 14:28:53,2012-11-17 17:04:35,3378942.0,B,a,train,risk_normal,1
Case1904,4,2010-04-19 07:56:52,2010-06-04 07:59:18,3974546.0,B,a,train,risk_normal,1
Case1905,4,2011-10-10 10:41:14,2011-11-15 15:56:33,3129319.0,B,a,test,risk_normal,1
Case1906,4,2010-11-10 16:25:30,2010-12-24 16:30:28,3801898.0,B,a,train,risk_normal,1
Case1907,8,2010-02-25 09:43:58,2010-04-10 16:42:55,3826737.0,B,a,train,risk_normal,1
Case1908,5,2012-04-20 08:41:51,2012-05-24 07:22:37,2932846.0,B,a,train,risk_normal,1
Case1909,4,2011-11-30 15:31:25,2011-12-31 15:40:17,2678932.0,B,a,train,risk_normal,1
Case191,5,2013-05-27 08:03:42,2013-07-17 07:27:56,4404254.0,B,a,train,risk_high,0
Case1910,4,2012-01-10 08:29:10,2012-02-23 08:32:05,3801775.0,B,a,test,risk_normal,1
Case1911,4,2011-05-31 13:33:21,2011-07-29 13:40:27,5098026.0,B,a,train,risk_high,0
Case1912,5,2012-04-11 12:48:44,2012-05-15 08:40:10,2922686.0,B,a,test,risk_normal,1
Case1913,4,2011-09-30 07:11:22,2011-11-04 08:20:23,3028141.0,B,a,train,risk_normal,1
Case1914,4,2012-02-23 10:43:05,2012-03-29 09:50:45,3020860.0,B,a,train,risk_normal,1
Case1915,4,2013-04-09 07:27:08,2013-05-11 09:26:21,2771953.0,B,a,train,risk_normal,1
Case1916,5,2013-06-20 14:47:54,2013-08-16 14:41:03,4924389.0,B,a,test,risk_high,0
