sample_id,case_id,split,prefix_end_index,prefix_length,current_event,next_activity,is_terminal_prefix,remaining_time_seconds,outcome_label,outcome_label_id,remaining_time_norm,next_activity_id
708,1-380527184,train,8,9,Ae,Aa,False,51208601.0,risk_high,0,2.2355611054258344,0
709,1-380527184,train,9,10,Aa,Ae,False,51208289.0,risk_high,0,2.235543581549002,1
710,1-380527184,train,10,11,Ae,Bd,False,695.0,risk_high,0,-0.6405960663363414,4
711,1-380527184,train,11,12,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
712,1-380632889,test,0,1,Ae,Cb,False,49669676.0,risk_high,0,2.1491254254440344,5
713,1-380632889,test,1,2,Cb,Ae,False,44412782.0,risk_high,0,1.853865287697071,1
714,1-380632889,test,2,3,Ae,Ag,False,44308710.0,risk_high,0,1.8480199514480231,2
715,1-380632889,test,3,4,Ag,Aa,False,34137946.0,risk_high,0,1.2767660552058968,0
716,1-380632889,test,4,5,Aa,Ag,False,17196907.0,risk_high,0,0.32525105248438896,2
717,1-380632889,test,5,6,Ag,Ae,False,17196367.0,risk_high,0,0.32522072269756364,1
718,1-380632889,test,6,7,Ae,Bd,False,94.0,risk_high,0,-0.6406298222657526,4
719,1-380632889,test,7,8,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
720,1-380654568,val,0,1,Ae,Cb,False,51225375.0,risk_high,0,2.2365032384706645,5
721,1-380654568,val,1,2,Cb,Ae,False,51225168.0,risk_high,0,2.2364916120523812,1
722,1-380654568,val,2,3,Ae,Aa,False,51224518.0,risk_high,0,2.236455103975647,0
723,1-380654568,val,3,4,Aa,Ae,False,51224513.0,risk_high,0,2.2364548231442876,1
724,1-380654568,val,4,5,Ae,Bd,False,2683318.0,risk_high,0,-0.4899231335164725,4
725,1-380654568,val,5,6,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
726,1-380885044,train,0,1,Ae,Ag,False,56345005.0,risk_high,0,2.524053769071716,2
727,1-380885044,train,1,2,Ag,Ae,False,42974700.0,risk_high,0,1.7730935830723573,1
728,1-380885044,train,2,3,Ae,Bd,False,42368489.0,risk_high,0,1.7390449712183378,4
729,1-380885044,train,3,4,Bd,Ae,False,42368481.0,risk_high,0,1.7390445218881627,1
730,1-380885044,train,4,5,Ae,Ae,False,40610637.0,risk_high,0,1.6403129778285577,1
731,1-380885044,train,5,6,Ae,Bd,False,27567419.0,risk_high,0,0.9077240492057489,4
732,1-380885044,train,6,7,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
733,1-381124870,train,0,1,Ae,Aa,False,50581211.0,risk_high,0,2.200322948099271,0
734,1-381124870,train,1,2,Aa,Ae,False,50581056.0,risk_high,0,2.200314242327127,1
735,1-381124870,train,2,3,Ae,Ag,False,49708782.0,risk_high,0,2.1513218636729072,2
736,1-381124870,train,3,4,Ag,Bd,False,44088794.0,risk_high,0,1.8356680895971351,4
737,1-381124870,train,4,5,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
738,1-382209384,train,0,1,Ae,Ae,False,53900215.0,risk_high,0,2.3867390291963453,1
739,1-382209384,train,1,2,Ae,Aa,False,16166635.0,risk_high,0,0.26738451520270906,0
740,1-382209384,train,2,3,Aa,Ae,False,9915636.0,risk_high,0,-0.08371079427017176,1
741,1-382209384,train,3,4,Ae,Bd,False,80.0,risk_high,0,-0.6406306085935591,4
742,1-382209384,train,4,5,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
743,1-382442048,test,0,1,Ae,Cb,False,50968124.0,risk_high,0,2.2220544088584364,5
744,1-382442048,test,1,2,Cb,Ae,False,50967901.0,risk_high,0,2.2220418837798026,1
745,1-382442048,test,2,3,Ae,Ag,False,50962285.0,risk_high,0,2.221726453996819,2
746,1-382442048,test,3,4,Ag,Aa,False,50962220.0,risk_high,0,2.221722803189146,0
747,1-382442048,test,4,5,Aa,Ae,False,50962123.0,risk_high,0,2.221717355060772,1
748,1-382442048,test,5,6,Ae,Bd,False,125.0,risk_high,0,-0.6406280811113237,4
749,1-382442048,test,6,7,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
750,1-383789251,train,0,1,Ae,Bd,False,48136231.0,risk_high,0,2.0629975366322393,4
751,1-383789251,train,1,2,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
752,1-384097130,train,0,1,Ae,Ae,False,51417836.0,risk_high,0,2.2473130553265714,1
753,1-384097130,train,1,2,Ae,Cb,False,51067210.0,risk_high,0,2.2276197000757967,5
754,1-384097130,train,2,3,Cb,Cb,False,49704786.0,risk_high,0,2.1510974232503997,5
755,1-384097130,train,3,4,Cb,Aa,False,49704262.0,risk_high,0,2.1510679921239246,0
756,1-384097130,train,4,5,Aa,Ae,False,49704261.0,risk_high,0,2.151067935957653,1
757,1-384097130,train,5,6,Ae,Aa,False,49687861.0,risk_high,0,2.1501468090985134,0
758,1-384097130,train,6,7,Aa,Aa,False,49586834.0,risk_high,0,2.144472499147397,0
759,1-384097130,train,7,8,Aa,Aa,False,49357948.0,risk_high,0,2.1316168258375776,0
760,1-384097130,train,8,9,Aa,Aa,False,48382956.0,risk_high,0,2.076855160066461,0
761,1-384097130,train,9,10,Aa,Ae,False,29723135.0,risk_high,0,1.0288025801982574,1
762,1-384097130,train,10,11,Ae,Ag,False,28100601.0,risk_high,0,0.9376708943892739,2
763,1-384097130,train,11,12,Ag,Aa,False,26787874.0,risk_high,0,0.8639399127784295,0
764,1-384097130,train,12,13,Aa,Ae,False,25073278.0,risk_high,0,0.7676374476459021,1
765,1-384097130,train,13,14,Ae,Aa,False,13494189.0,risk_high,0,0.11728318653195378,0
766,1-384097130,train,14,15,Aa,Ag,False,4518288.0,risk_high,0,-0.38685970957040366,2
767,1-384097130,train,15,16,Ag,Bd,False,4517393.0,risk_high,0,-0.3869099783837531,4
768,1-384097130,train,16,17,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
769,1-384757914,train,0,1,Ae,Cb,False,49942460.0,risk_high,0,2.1644466857576656,5
770,1-384757914,train,1,2,Cb,Ae,False,49942105.0,risk_high,0,2.1644267467311415,1
771,1-384757914,train,2,3,Ae,Aa,False,49903252.0,risk_high,0,2.162244518569059,0
772,1-384757914,train,3,4,Aa,Ae,False,49902918.0,risk_high,0,2.162225759034245,1
773,1-384757914,train,4,5,Ae,Bd,False,28054351.0,risk_high,0,0.9350732043139562,4
774,1-384757914,train,5,6,Bd,Ae,False,28054350.0,risk_high,0,0.9350731481476843,1
775,1-384757914,train,6,7,Ae,Cb,False,26168197.0,risk_high,0,0.8291349659070212,5
776,1-384757914,train,7,8,Cb,Aa,False,26168034.0,risk_high,0,0.8291258108047017,0
777,1-384757914,train,8,9,Aa,Cb,False,26087354.0,risk_high,0,0.8245943159879098,5
778,1-384757914,train,9,10,Cb,Ae,False,26086242.0,risk_high,0,0.8245318590935583,1
779,1-384757914,train,10,11,Ae,Aa,False,26075913.0,risk_high,0,0.823951717671116,0
780,1-384757914,train,11,12,Aa,Ae,False,26075864.0,risk_high,0,0.8239489655237929,1
781,1-384757914,train,12,13,Ae,Bd,False,340.0,risk_high,0,-0.6406160053628654,4
782,1-384757914,train,13,14,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
783,1-385201933,train,0,1,Ae,Cb,False,49013354.0,risk_high,0,2.112262265538896,5
784,1-385201933,train,1,2,Cb,Aa,False,49012530.0,risk_high,0,2.1122159845308515,0
785,1-385201933,train,2,3,Aa,Aa,False,48890034.0,risk_high,0,2.105335840888341,0
786,1-385201933,train,3,4,Aa,Ae,False,43710156.0,risk_high,0,1.8144014047379322,1
787,1-385201933,train,4,5,Ae,Ag,False,42340400.0,risk_high,0,1.7374673168069734,2
788,1-385201933,train,5,6,Ag,Bd,False,36022368.0,risk_high,0,1.3826070136299031,4
789,1-385201933,train,6,7,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
790,1-385278464,train,0,1,Ae,Bd,False,50183334.0,risk_high,0,2.177975680335008,4
791,1-385278464,train,1,2,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
792,1-385311756,train,0,1,Ae,Cb,False,49762632.0,risk_high,0,2.1543464174146556,5
793,1-385311756,train,1,2,Cb,Ae,False,49762292.0,risk_high,0,2.15432732088221,1
794,1-385311756,train,2,3,Ae,Aa,False,49757641.0,risk_high,0,2.1540660915516088,0
795,1-385311756,train,3,4,Aa,Ae,False,49757636.0,risk_high,0,2.1540658107202493,1
796,1-385311756,train,4,5,Ae,Bd,False,112.0,risk_high,0,-0.6406288112728584,4
797,1-385311756,train,5,6,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
798,1-386495623,train,0,1,Ae,Ag,False,53070171.0,risk_high,0,2.34011855220441,2
799,1-386495623,train,1,2,Ag,Bd,False,53069914.0,risk_high,0,2.3401041174725323,4
800,1-386495623,train,2,3,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
801,1-386782865,train,0,1,Ae,Cb,False,48639024.0,risk_high,0,2.091237544979033,5
802,1-386782865,train,1,2,Cb,Ae,False,48638742.0,risk_high,0,2.0912217060903573,1
803,1-386782865,train,2,3,Ae,Aa,False,48293403.0,risk_high,0,2.071825301919111,0
804,1-386782865,train,3,4,Aa,Ae,False,48293398.0,risk_high,0,2.0718250210877516,1
805,1-386782865,train,4,5,Ae,Ae,False,2274.0,risk_high,0,-0.6405073797930133,1
806,1-386782865,train,5,6,Ae,Bd,False,1.0,risk_high,0,-0.6406350457290392,4
807,1-386782865,train,6,7,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
808,1-388028918,train,0,1,Ae,Cb,False,47796570.0,risk_high,0,2.0439200445528343,5
809,1-388028918,train,1,2,Cb,Ae,False,47796248.0,risk_high,0,2.043901959013283,1
810,1-388028918,train,2,3,Ae,Aa,False,47742860.0,risk_high,0,2.040903354089152,0
811,1-388028918,train,3,4,Aa,Cb,False,47742705.0,risk_high,0,2.0408946483170074,5
812,1-388028918,train,4,5,Cb,Aa,False,25314278.0,risk_high,0,0.7811735191735034,0
813,1-388028918,train,5,6,Aa,Ag,False,25314261.0,risk_high,0,0.7811725643468812,2
814,1-388028918,train,6,7,Ag,Cb,False,24720471.0,risk_high,0,0.7478215937561161,5
815,1-388028918,train,7,8,Cb,Ae,False,22219980.0,risk_high,0,0.6073783363697122,1
816,1-388028918,train,8,9,Ae,Aa,False,22216657.0,risk_high,0,0.6071916958481927,0
817,1-388028918,train,9,10,Aa,Ae,False,22216651.0,risk_high,0,0.6071913588505613,1
818,1-388028918,train,10,11,Ae,Bd,False,3950.0,risk_high,0,-0.6404132451213109,4
819,1-388028918,train,11,12,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
820,1-388230583,train,0,1,Ae,Cb,False,47762134.0,risk_high,0,2.0419859028137286,5
821,1-388230583,train,1,2,Cb,Ae,False,47761891.0,risk_high,0,2.0419722544096572,1
822,1-388230583,train,2,3,Ae,Aa,False,47761052.0,risk_high,0,2.041925130907534,0
823,1-388230583,train,3,4,Aa,Cb,False,47761044.0,risk_high,0,2.041924681577359,5
824,1-388230583,train,4,5,Cb,Aa,False,45866173.0,risk_high,0,1.9354968417782825,0
825,1-388230583,train,5,6,Aa,Cb,False,45865574.0,risk_high,0,1.9354631981814152,5
826,1-388230583,train,6,7,Cb,Ae,False,45423702.0,risk_high,0,1.910644895284966,1
827,1-388230583,train,7,8,Ae,Ae,False,45420802.0,risk_high,0,1.9104820130964595,1
828,1-388230583,train,8,9,Ae,Ae,False,45420735.0,risk_high,0,1.9104782499562423,1
829,1-388230583,train,9,10,Ae,Bd,False,114.0,risk_high,0,-0.6406286989403146,4
830,1-388230583,train,10,11,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
831,1-388644366,train,0,1,Ae,Cb,False,47455326.0,risk_high,0,2.0247536412650136,5
832,1-388644366,train,1,2,Cb,Ae,False,47455085.0,risk_high,0,2.024740105193486,1
833,1-388644366,train,2,3,Ae,Aa,False,47437539.0,risk_high,0,2.0237546117867504,0
834,1-388644366,train,3,4,Aa,Ae,False,47437530.0,risk_high,0,2.0237541062903035,1
835,1-388644366,train,4,5,Ae,Bd,False,33.0,risk_high,0,-0.6406332484083384,4
836,1-388644366,train,5,6,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
837,1-388724672,train,0,1,Ae,Cb,False,47437823.0,risk_high,0,2.0237705630079694,5
838,1-388724672,train,1,2,Cb,Ae,False,47436868.0,risk_high,0,2.023716924218306,1
839,1-388724672,train,2,3,Ae,Aa,False,47433964.0,risk_high,0,2.0235538173647125,0
840,1-388724672,train,3,4,Aa,Ae,False,47433957.0,risk_high,0,2.023553424200809,1
841,1-388724672,train,4,5,Ae,Bd,False,1894.0,risk_high,0,-0.6405287229763348,4
842,1-388724672,train,5,6,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
843,1-389195082,train,0,1,Ae,Cb,False,47517804.0,risk_high,0,2.0282627976007044,5
844,1-389195082,train,1,2,Cb,Ae,False,47517189.0,risk_high,0,2.0282282553434867,1
845,1-389195082,train,2,3,Ae,Aa,False,47512200.0,risk_high,0,2.0279480418129836,0
846,1-389195082,train,3,4,Aa,Ae,False,47512194.0,risk_high,0,2.0279477048153525,1
847,1-389195082,train,4,5,Ae,Ag,False,46813548.0,risk_high,0,1.9887073636183707,2
848,1-389195082,train,5,6,Ag,Aa,False,43358583.0,risk_high,0,1.7946548600276693,0
849,1-389195082,train,6,7,Aa,Ae,False,43358541.0,risk_high,0,1.7946525010442496,1
850,1-389195082,train,7,8,Ae,Aa,False,42563094.0,risk_high,0,1.7499752085611961,0
851,1-389195082,train,8,9,Aa,Cb,False,42562990.0,risk_high,0,1.7499693672689187,5
852,1-389195082,train,9,10,Cb,Ae,False,42064831.0,risk_high,0,1.721989633426104,1
853,1-389195082,train,10,11,Ae,Aa,False,41366806.0,risk_high,0,1.6827841714839715,0
854,1-389195082,train,11,12,Aa,Ae,False,41366799.0,risk_high,0,1.6827837783200683,1
855,1-389195082,train,12,13,Ae,Bd,False,194.0,risk_high,0,-0.6406242056385627,4
856,1-389195082,train,13,14,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
857,1-390250582,train,0,1,Ae,Cb,False,45505485.0,risk_high,0,1.9152383414996623,5
858,1-390250582,train,1,2,Cb,Ae,False,45505438.0,risk_high,0,1.915235701684883,1
859,1-390250582,train,2,3,Ae,Ag,False,45505429.0,risk_high,0,1.915235196188436,2
860,1-390250582,train,3,4,Ag,Ae,False,45254150.0,risk_high,0,1.9011217915519874,1
861,1-390250582,train,4,5,Ae,Aa,False,44749036.0,risk_high,0,1.8727514212881167,0
862,1-390250582,train,5,6,Aa,Ae,False,44749016.0,risk_high,0,1.8727502979626787,1
863,1-390250582,train,6,7,Ae,Aa,False,44733822.0,risk_high,0,1.871896907627449,0
864,1-390250582,train,7,8,Aa,Aa,False,32562224.0,risk_high,0,1.188263624917038,0
865,1-390250582,train,8,9,Aa,Ae,False,32224470.0,risk_high,0,1.1692932419181439,1
866,1-390250582,train,9,10,Ae,Aa,False,10878098.0,risk_high,0,-0.029652891885946817,0
867,1-390250582,train,10,11,Aa,Ae,False,7932560.0,risk_high,0,-0.19509278008207842,1
868,1-390250582,train,11,12,Ae,Bd,False,7932553.0,risk_high,0,-0.1950931732459817,4
869,1-390250582,train,12,13,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
870,1-390722958,train,0,1,Ae,Aa,False,50987664.0,risk_high,0,2.223151897811338,0
871,1-390722958,train,1,2,Aa,Ae,False,5785849.0,risk_high,0,-0.31566553379613876,1
872,1-390722958,train,2,3,Ae,Bd,False,57.0,risk_high,0,-0.6406319004178128,4
873,1-390722958,train,3,4,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
874,1-390819078,train,0,1,Ae,Cb,False,46464927.0,risk_high,0,1.969126621742753,5
875,1-390819078,train,1,2,Cb,Ae,False,46464450.0,risk_high,0,1.9690998304310574,1
876,1-390819078,train,2,3,Ae,Aa,False,46463273.0,risk_high,0,1.9690337227290324,0
877,1-390819078,train,3,4,Aa,Cb,False,46463266.0,risk_high,0,1.9690333295651292,5
878,1-390819078,train,4,5,Cb,Aa,False,25379166.0,risk_high,0,0.7848180362244702,0
879,1-390819078,train,5,6,Aa,Ag,False,25379147.0,risk_high,0,0.7848169690653042,2
880,1-390819078,train,6,7,Ag,Cb,False,24784766.0,risk_high,0,0.7514328042078469,5
881,1-390819078,train,7,8,Cb,Ae,False,24002429.0,risk_high,0,0.7074918515493862,1
882,1-390819078,train,8,9,Ae,Aa,False,23989973.0,risk_high,0,0.7067922444666153,0
883,1-390819078,train,9,10,Aa,Ae,False,23989966.0,risk_high,0,0.7067918513027119,1
884,1-390819078,train,10,11,Ae,Bd,False,19.0,risk_high,0,-0.640634034736145,4
885,1-390819078,train,11,12,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
886,1-392590655,val,0,1,Ae,Bd,False,45276552.0,risk_high,0,1.9023800283750634,4
887,1-392590655,val,1,2,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
888,1-392812598,train,0,1,Ae,Cb,False,43490103.0,risk_high,0,1.8020418481077942,5
889,1-392812598,train,1,2,Cb,Ae,False,43489898.0,risk_high,0,1.8020303340220551,1
890,1-392812598,train,2,3,Ae,Aa,False,43372621.0,risk_high,0,1.795443322152584,0
891,1-392812598,train,3,4,Aa,Ae,False,43372612.0,risk_high,0,1.795442816656137,1
892,1-392812598,train,4,5,Ae,Bd,False,31.0,risk_high,0,-0.6406333607408822,4
893,1-392812598,train,5,6,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
894,1-393413330,test,0,1,Ae,Cb,False,46030436.0,risk_high,0,1.9447228820991886,5
895,1-393413330,test,1,2,Cb,Ae,False,46030242.0,risk_high,0,1.9447119858424402,1
896,1-393413330,test,2,3,Ae,Aa,False,46029130.0,risk_high,0,1.9446495289480887,0
897,1-393413330,test,3,4,Aa,Ae,False,46029124.0,risk_high,0,1.9446491919504574,1
898,1-393413330,test,4,5,Ae,Bd,False,69.0,risk_high,0,-0.64063122642255,4
899,1-393413330,test,5,6,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
900,1-396569277,train,0,1,Ae,Cb,False,51138548.0,risk_high,0,2.2316264895805107,5
901,1-396569277,train,1,2,Cb,Ae,False,51138455.0,risk_high,0,2.231621266117224,1
902,1-396569277,train,2,3,Ae,Aa,False,51137991.0,risk_high,0,2.231595204967063,0
903,1-396569277,train,3,4,Aa,Ae,False,51137982.0,risk_high,0,2.231594699470616,1
904,1-396569277,train,4,5,Ae,Bd,False,5968666.0,risk_high,0,-0.305397384466423,4
905,1-396569277,train,5,6,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
906,1-397446945,train,0,1,Ae,Cb,False,44657094.0,risk_high,0,1.8675873819172009,5
907,1-397446945,train,1,2,Cb,Ae,False,44656820.0,risk_high,0,1.8675719923587006,1
908,1-397446945,train,2,3,Ae,Aa,False,44652770.0,risk_high,0,1.8673445189575106,0
909,1-397446945,train,3,4,Aa,Ae,False,44652762.0,risk_high,0,1.8673440696273353,1
910,1-397446945,train,4,5,Ae,Bd,False,85.0,risk_high,0,-0.6406303277621996,4
911,1-397446945,train,5,6,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
912,1-397806545,train,0,1,Ae,Aa,False,43571631.0,risk_high,0,1.8066209719231565,0
913,1-397806545,train,1,2,Aa,Ae,False,43570461.0,risk_high,0,1.806555257385035,1
914,1-397806545,train,2,3,Ae,Ag,False,43207086.0,risk_high,0,1.7861458383338227,2
915,1-397806545,train,3,4,Ag,Ae,False,43131474.0,risk_high,0,1.7818989941830137,1
916,1-397806545,train,4,5,Ae,Ag,False,31514777.0,risk_high,0,1.1294324319154967,2
917,1-397806545,train,5,6,Ag,Bd,False,27244363.0,risk_high,0,0.8895791980712229,4
918,1-397806545,train,6,7,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
919,1-399013423,val,0,1,Cb,Ae,False,43811880.0,risk_high,0,1.8201148625805619,1
920,1-399013423,val,1,2,Ae,Bd,False,56.0,risk_high,0,-0.6406319565840847,4
921,1-399013423,val,2,3,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
922,1-399628501,train,0,1,Ae,Aa,False,48984356.0,risk_high,0,2.1106335559863756,0
923,1-399628501,train,1,2,Aa,Aa,False,41566836.0,risk_high,0,1.6940191108518807,0
924,1-399628501,train,2,3,Aa,Ag,False,41229877.0,risk_high,0,1.675093380039146,2
925,1-399628501,train,3,4,Ag,Aa,False,40621311.0,risk_high,0,1.640912496614805,0
926,1-399628501,train,4,5,Aa,Ag,False,23679870.0,risk_high,0,0.6893749150519939,2
927,1-399628501,train,5,6,Ag,Aa,False,23679453.0,risk_high,0,0.6893514937166121,0
928,1-399628501,train,6,7,Aa,Ae,False,6481729.0,risk_high,0,-0.2765805485072292,1
929,1-399628501,train,7,8,Ae,Bd,False,1.0,risk_high,0,-0.6406350457290392,4
930,1-399628501,train,8,9,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
931,1-400351079,train,0,1,Ae,Ae,False,45690710.0,risk_high,0,1.9256417392121103,1
932,1-400351079,train,1,2,Ae,Bd,False,45072264.0,risk_high,0,1.8909059330214093,4
933,1-400351079,train,2,3,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
934,1-400528782,train,0,1,Ae,Bd,False,45786243.0,risk_high,0,1.9310074716654146,4
935,1-400528782,train,1,2,Bd,Ae,False,8989958.0,risk_high,0,-0.13570267650887272,1
936,1-400528782,train,2,3,Ae,Ae,False,8987585.0,risk_high,0,-0.13583595907208848,1
937,1-400528782,train,3,4,Ae,Bd,False,1.0,risk_high,0,-0.6406350457290392,4
938,1-400528782,train,4,5,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
939,1-402212071,test,0,1,Ae,Ag,False,42092708.0,risk_high,0,1.7235553805878256,2
940,1-402212071,test,1,2,Ag,Bd,False,33103667.0,risk_high,0,1.2186744596727186,4
941,1-402212071,test,2,3,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
942,1-402328919,train,0,1,Ae,Bd,False,53632350.0,risk_high,0,2.3716940507741837,4
943,1-402328919,train,1,2,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
944,1-402612770,train,0,1,Ae,Cb,False,42683925.0,risk_high,0,1.7567618353609953,5
945,1-402612770,train,1,2,Cb,Ae,False,42683330.0,risk_high,0,1.7567284164292154,1
946,1-402612770,train,2,3,Ae,Aa,False,42585456.0,risk_high,0,1.7512311987333962,0
947,1-402612770,train,3,4,Aa,Aa,False,42402133.0,risk_high,0,1.7409346292700998,0
948,1-402612770,train,4,5,Aa,Ae,False,42349982.0,risk_high,0,1.7380055020243075,1
949,1-402612770,train,5,6,Ae,Aa,False,9785281.0,risk_high,0,-0.09103234864353471,0
950,1-402612770,train,6,7,Aa,Ae,False,6573525.0,risk_high,0,-0.2714247094120106,1
951,1-402612770,train,7,8,Ae,Ag,False,5897897.0,risk_high,0,-0.30937221536242643,2
952,1-402612770,train,8,9,Ag,Bd,False,5891624.0,risk_high,0,-0.30972454638604735,4
953,1-402612770,train,9,10,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
954,1-403006315,train,0,1,Ae,Cb,False,43011844.0,risk_high,0,1.775179823075765,5
955,1-403006315,train,1,2,Cb,Ae,False,43011290.0,risk_high,0,1.7751487069611331,1
956,1-403006315,train,2,3,Ae,Aa,False,43010172.0,risk_high,0,1.7750859130691503,0
957,1-403006315,train,3,4,Aa,Ae,False,43010166.0,risk_high,0,1.7750855760715187,1
958,1-403006315,train,4,5,Ae,Aa,False,42729650.0,risk_high,0,1.7593300381435661,0
959,1-403006315,train,5,6,Aa,Ag,False,42729642.0,risk_high,0,1.7593295888133909,2
960,1-403006315,train,6,7,Ag,Cb,False,42681915.0,risk_high,0,1.7566489411544788,5
961,1-403006315,train,7,8,Cb,Ae,False,42678496.0,risk_high,0,1.7564569086708568,1
962,1-403006315,train,8,9,Ae,Aa,False,42651018.0,risk_high,0,1.7549135718516227,0
963,1-403006315,train,9,10,Aa,Ae,False,42651008.0,risk_high,0,1.7549130101889037,1
964,1-403006315,train,10,11,Ae,Bd,False,266.0,risk_high,0,-0.640620161666986,4
965,1-403006315,train,11,12,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
966,1-404005175,train,0,1,Ae,Ag,False,42320042.0,risk_high,0,1.7363238838436585,2
967,1-404005175,train,1,2,Ag,Bd,False,36023889.0,risk_high,0,1.382692442529461,4
968,1-404005175,train,2,3,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
969,1-404084309,train,0,1,Ae,Ag,False,45257666.0,risk_high,0,1.9013192721639833,2
970,1-404084309,train,1,2,Ag,Ag,False,35512671.0,risk_high,0,1.3539792333419205,2
971,1-404084309,train,2,3,Ag,Bd,False,1.0,risk_high,0,-0.6406350457290392,4
972,1-404084309,train,3,4,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
973,1-404736991,train,0,1,Ae,Cb,False,44939507.0,risk_high,0,1.8834494672629456,5
974,1-404736991,train,1,2,Cb,Ae,False,44926523.0,risk_high,0,1.882720204388612,1
975,1-404736991,train,2,3,Ae,Cb,False,44784856.0,risk_high,0,1.8747632971475303,5
976,1-404736991,train,3,4,Cb,Ae,False,44784717.0,risk_high,0,1.8747554900357364,1
977,1-404736991,train,4,5,Ae,Cb,False,42773753.0,risk_high,0,1.7618071392331172,5
978,1-404736991,train,5,6,Cb,Ae,False,42265187.0,risk_high,0,1.7332428829986521,1
979,1-404736991,train,6,7,Ae,Cb,False,40973632.0,risk_high,0,1.6607010536964482,5
980,1-404736991,train,7,8,Cb,Ae,False,40972485.0,risk_high,0,1.6606366309825804,1
981,1-404736991,train,8,9,Ae,Ae,False,40633079.0,risk_high,0,1.6415734613025097,1
982,1-404736991,train,9,10,Ae,Ag,False,40632319.0,risk_high,0,1.6415307749358665,2
983,1-404736991,train,10,11,Ag,Ae,False,40351277.0,risk_high,0,1.625745693548895,1
984,1-404736991,train,11,12,Ae,Ag,False,21109502.0,risk_high,0,0.5450069270841204,2
985,1-404736991,train,12,13,Ag,Ae,False,20998723.0,risk_high,0,0.5387848836494475,1
986,1-404736991,train,13,14,Ae,Bd,False,202.0,risk_high,0,-0.6406237563083875,4
987,1-404736991,train,14,15,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
988,1-405112616,train,0,1,Ae,Aa,False,52510234.0,risk_high,0,2.3086689784162338,0
989,1-405112616,train,1,2,Aa,Aa,False,52509967.0,risk_high,0,2.308653982021637,0
990,1-405112616,train,2,3,Aa,Ae,False,14564114.0,risk_high,0,0.17737688499323526,1
991,1-405112616,train,3,4,Ae,Ag,False,5082660.0,risk_high,0,-0.3551610383663563,2
992,1-405112616,train,4,5,Ag,Bd,False,5082651.0,risk_high,0,-0.3551615438628034,4
993,1-405112616,train,5,6,Bd,EOS,True,0.0,risk_high,0,-0.640635101895311,7
994,1-405248961,train,0,1,Ae,Cb,False,43745819.0,risk_high,0,1.8164044624926579,5
995,1-405248961,train,1,2,Cb,Ae,False,43745451.0,risk_high,0,1.816383793304599,1
996,1-405248961,train,2,3,Ae,Aa,False,43727932.0,risk_high,0,1.8153998163872047,0
997,1-405248961,train,3,4,Aa,Aa,False,23859448.0,risk_high,0,0.6994611418270296,0
998,1-405248961,train,4,5,Aa,Ae,False,19712709.0,risk_high,0,0.46655427165983476,1
999,1-405248961,train,5,6,Ae,Aa,False,13671995.0,risk_high,0,0.1272698866731848,0
