case_id,num_events,start_time,end_time,case_duration_seconds,final_event,final_status,split,outcome_label,outcome_label_id
1-502353485,3,2011-02-23 10:17:42,2012-03-07 12:28:01,32667019.0,Bd,d,train,risk_high,0
1-502697671,4,2011-02-23 15:35:15,2012-02-01 16:46:29,29639474.0,Bd,d,train,risk_high,0
1-502769178,7,2011-02-23 17:45:04,2012-01-25 11:20:10,29007306.0,Bd,d,train,risk_high,0
1-504048859,4,2011-02-25 19:01:03,2012-01-09 10:20:18,27443955.0,Bd,d,train,risk_high,0
1-504498907,2,2011-02-28 15:04:04,2012-01-03 13:45:32,26692888.0,Bd,d,train,risk_high,0
1-505194002,2,2011-03-02 15:17:25,2012-01-12 11:42:55,27289530.0,Bd,d,val,risk_high,0
1-505194015,2,2011-03-02 15:18:00,2012-01-12 11:43:58,27289558.0,Bd,d,train,risk_high,0
1-505416663,6,2011-03-03 10:34:30,2012-02-29 16:29:35,31384505.0,Bd,d,train,risk_high,0
1-505443989,6,2011-03-03 12:21:48,2012-01-30 13:08:04,28773976.0,Bd,d,train,risk_high,0
1-506092586,2,2011-03-07 12:36:20,2012-01-26 11:25:15,28075735.0,Bd,d,val,risk_high,0
1-506108491,4,2011-03-07 12:38:53,2012-01-23 11:15:22,27815789.0,Bd,d,train,risk_high,0
1-506236591,6,2011-03-07 21:14:33,2012-01-30 12:57:18,28395765.0,Bd,d,train,risk_high,0
1-506866218,3,2011-03-10 10:36:06,2012-05-04 17:03:29,36397643.0,Bd,d,val,risk_high,0
1-507679771,2,2011-03-14 15:04:30,2012-02-01 16:12:52,27997702.0,Bd,d,val,risk_high,0
1-507774379,6,2011-03-15 06:32:07,2012-02-02 22:28:26,28050979.0,Bd,d,test,risk_high,0
1-508044897,8,2011-03-15 20:45:17,2012-03-15 13:12:23,31595226.0,Bd,d,train,risk_high,0
1-508462323,2,2011-03-17 11:59:36,2012-03-20 16:19:29,31897193.0,Bd,d,train,risk_high,0
1-508825032,2,2011-03-18 14:50:57,2012-01-12 11:47:22,25908985.0,Bd,d,train,risk_high,0
1-509892697,3,2011-03-23 16:42:24,2012-01-23 17:30:27,26441283.0,Bd,d,test,risk_high,0
1-509912273,6,2011-03-23 16:11:24,2012-01-30 12:53:23,27031319.0,Bd,d,train,risk_high,0
1-509915742,2,2011-03-23 16:00:18,2012-02-27 15:29:22,29460544.0,Bd,d,train,risk_high,0
1-510142147,6,2011-03-24 14:03:32,2012-01-31 09:45:09,27027697.0,Bd,d,train,risk_high,0
1-510399424,2,2011-03-25 13:21:36,2012-02-15 11:41:23,28246787.0,Bd,d,train,risk_high,0
1-510423612,3,2011-03-25 12:59:02,2012-04-24 15:35:09,34223767.0,Bd,d,test,risk_high,0
1-511755003,4,2011-03-31 12:47:33,2012-04-24 15:13:25,33704752.0,Bd,d,train,risk_high,0
1-511787661,6,2011-03-31 13:51:15,2012-02-06 21:19:44,26983709.0,Bd,d,test,risk_high,0
1-512617571,6,2011-04-04 12:48:35,2012-02-15 12:12:58,27386663.0,Bd,d,train,risk_high,0
1-512654811,4,2011-04-04 12:41:59,2012-04-24 09:46:08,33339849.0,Bd,d,test,risk_high,0
1-513031774,2,2011-04-05 08:39:04,2012-03-13 15:47:40,29660916.0,Bd,d,val,risk_high,0
1-513032417,6,2011-04-05 10:51:29,2012-02-06 21:35:30,26563441.0,Bd,d,train,risk_high,0
1-513135755,6,2011-04-05 13:38:03,2012-01-30 21:50:05,25949522.0,Bd,d,train,risk_high,0
1-513180623,6,2011-04-05 13:43:11,2012-01-10 12:21:57,24187126.0,Bd,d,train,risk_high,0
1-513395204,3,2011-04-05 17:54:14,2012-04-24 15:14:22,33254408.0,Bd,d,train,risk_high,0
1-513767190,3,2011-04-06 14:15:49,2012-04-04 09:28:32,31432363.0,Bd,d,train,risk_high,0
1-513864515,4,2011-04-06 16:21:18,2012-02-08 06:51:52,26577034.0,Bd,d,test,risk_high,0
1-513910403,3,2011-04-06 17:53:40,2012-04-04 16:57:36,31446236.0,Bd,d,test,risk_high,0
1-514223574,3,2011-04-07 13:21:34,2012-04-24 15:36:15,33099281.0,Bd,d,train,risk_high,0
1-514311011,3,2011-04-07 15:10:06,2012-04-24 15:15:43,33091537.0,Bd,d,train,risk_high,0
1-514618724,4,2011-04-08 11:57:43,2012-02-21 10:31:26,27556423.0,Bd,d,test,risk_high,0
1-514712116,3,2011-04-08 13:23:18,2012-04-24 15:16:46,33011608.0,Bd,d,train,risk_high,0
1-514832700,4,2011-04-08 17:37:57,2012-04-11 16:37:59,31878002.0,Bd,d,train,risk_high,0
1-515461174,4,2011-04-11 15:56:28,2012-03-26 09:27:45,30216677.0,Bd,d,train,risk_high,0
1-515617964,4,2011-04-11 21:53:58,2012-02-15 12:01:31,26748453.0,Bd,d,val,risk_high,0
1-515834995,11,2011-04-12 12:53:10,2012-02-23 09:03:18,27375008.0,Bd,d,val,risk_high,0
1-515873671,6,2011-04-12 14:24:13,2012-01-27 16:01:47,25061854.0,Bd,d,test,risk_high,0
1-516141293,14,2011-04-13 01:08:38,2012-03-16 15:47:56,29255958.0,Bd,d,train,risk_high,0
1-516860557,3,2011-04-14 13:59:47,2012-02-21 15:31:54,27048727.0,Bd,d,train,risk_high,0
1-517002080,6,2011-04-14 15:36:04,2012-01-30 13:07:11,25133467.0,Bd,d,train,risk_high,0
1-517045062,6,2011-04-14 16:22:45,2012-01-30 21:52:53,25162208.0,Bd,d,test,risk_high,0
1-517399487,13,2011-04-15 14:31:45,2012-02-06 22:07:41,25688156.0,Bd,d,test,risk_high,0
1-517490964,6,2011-04-15 15:00:31,2012-02-02 22:24:48,25341857.0,Bd,d,train,risk_high,0
1-517828743,6,2011-04-18 11:16:21,2012-01-30 12:58:41,24802940.0,Bd,d,train,risk_high,0
1-518362551,6,2011-04-19 09:09:38,2012-01-13 12:27:18,23253460.0,Bd,d,train,risk_high,0
1-519020627,2,2011-04-20 12:22:30,2012-04-18 15:18:29,31460159.0,Bd,d,train,risk_high,0
1-519054737,5,2011-04-20 14:59:00,2012-04-20 11:41:33,31610553.0,Bd,d,train,risk_high,0
1-519065883,9,2011-04-20 14:17:23,2012-04-13 10:18:02,31003239.0,Bd,d,train,risk_high,0
1-519085985,13,2011-04-20 15:18:07,2012-02-06 21:48:29,25252222.0,Bd,d,val,risk_high,0
1-519147007,4,2011-04-20 17:02:07,2012-04-04 17:31:01,30241734.0,Bd,d,train,risk_high,0
1-519167681,19,2011-04-20 17:10:15,2012-02-01 12:49:50,24781175.0,Bd,d,train,risk_high,0
1-519386144,2,2011-04-21 09:37:44,2012-01-12 11:44:59,22990035.0,Bd,d,test,risk_high,0
1-520127960,3,2011-04-25 06:46:33,2012-01-26 11:31:40,23863507.0,Bd,d,train,risk_high,0
1-520234084,6,2011-04-25 18:18:25,2012-01-30 16:00:57,24183752.0,Bd,d,test,risk_high,0
1-520705880,3,2011-04-26 17:44:41,2012-05-29 10:18:46,34446845.0,Bd,d,test,risk_high,0
1-521122392,6,2011-04-27 14:24:33,2012-02-06 21:28:23,24649430.0,Bd,d,train,risk_high,0
1-521431857,6,2011-04-28 11:49:58,2012-01-30 22:01:30,23969492.0,Bd,d,test,risk_high,0
1-521555370,2,2011-04-28 14:48:40,2012-02-27 09:11:09,26331749.0,Bd,d,test,risk_high,0
1-521628291,2,2011-04-28 16:29:42,2012-05-29 17:02:34,34302772.0,Bd,d,train,risk_high,0
1-522222222,2,2011-05-02 09:45:31,2012-02-27 14:31:45,26023574.0,Bd,d,train,risk_high,0
1-522460624,6,2011-05-03 07:29:33,2012-01-11 08:32:11,21862958.0,Bd,d,val,risk_normal,1
1-522734472,6,2011-05-03 17:14:07,2012-02-06 21:37:18,24121391.0,Bd,d,train,risk_high,0
1-522949376,7,2011-05-04 11:53:03,2012-01-11 14:34:26,21782483.0,Bd,d,train,risk_normal,1
1-523027945,3,2011-05-04 14:57:47,2012-04-25 13:55:34,30841067.0,Bd,d,test,risk_high,0
1-523069229,4,2011-05-04 16:57:51,2012-01-30 12:54:47,23399816.0,Bd,d,train,risk_high,0
1-523311541,6,2011-05-05 11:25:29,2012-02-06 17:00:04,23952875.0,Bd,d,val,risk_high,0
1-523361887,6,2011-05-05 14:59:01,2012-02-06 16:25:20,23937979.0,Bd,d,train,risk_high,0
1-523392191,6,2011-05-05 14:28:19,2012-02-15 15:27:34,24713955.0,Bd,d,train,risk_high,0
1-523637826,2,2011-05-06 12:18:49,2012-02-29 14:40:19,25842090.0,Bd,d,train,risk_high,0
1-524169663,10,2011-05-09 15:23:45,2012-01-30 12:35:20,22972295.0,Bd,d,test,risk_high,0
1-524328647,2,2011-05-10 08:56:45,2012-02-21 15:32:02,24820517.0,Bd,d,train,risk_high,0
1-524356958,4,2011-05-10 07:37:04,2012-01-09 10:28:28,21091884.0,Bd,d,train,risk_normal,1
1-524375607,5,2011-05-10 10:25:34,2012-04-10 17:19:54,29055260.0,Bd,d,train,risk_high,0
1-525132931,5,2011-05-12 11:42:03,2012-05-10 17:14:28,31469545.0,Bd,d,test,risk_high,0
1-525447561,5,2011-05-13 11:02:23,2012-01-18 12:47:57,21606334.0,Bd,d,train,risk_normal,1
1-525477138,3,2011-05-13 13:10:04,2012-04-24 15:29:51,29989187.0,Bd,d,test,risk_high,0
1-525489753,6,2011-05-13 14:14:59,2012-02-06 21:20:56,23267157.0,Bd,d,train,risk_high,0
1-525589021,2,2011-05-13 17:23:13,2012-02-01 16:40:02,22807009.0,Bd,d,train,risk_high,0
1-526037041,2,2011-05-16 15:09:56,2012-02-01 16:50:06,22556410.0,Bd,d,train,risk_high,0
1-526344555,6,2011-05-17 12:53:00,2012-01-30 21:55:33,22323753.0,Bd,d,test,risk_normal,1
1-526369142,3,2011-05-17 14:37:22,2012-02-21 15:34:36,24195434.0,Bd,d,train,risk_high,0
1-526414477,6,2011-05-17 16:17:31,2012-02-06 16:23:30,22896359.0,Bd,d,train,risk_high,0
1-526414833,6,2011-05-17 16:18:40,2012-01-03 09:50:52,19935132.0,Bd,d,train,risk_normal,1
1-526647987,3,2011-05-18 09:46:34,2012-02-21 15:20:52,24125658.0,Bd,d,train,risk_high,0
1-527208576,3,2011-05-19 23:28:42,2012-02-08 22:43:06,22893264.0,Bd,d,train,risk_high,0
1-527928641,3,2011-05-23 14:57:39,2012-03-28 13:34:53,26779034.0,Bd,d,val,risk_high,0
1-528251011,5,2011-05-24 11:28:27,2012-04-13 13:45:24,28088217.0,Bd,d,train,risk_high,0
1-528332261,5,2011-05-24 15:00:25,2012-02-08 14:49:31,22463346.0,Bd,d,train,risk_high,0
1-528716762,4,2011-05-25 16:21:09,2012-01-03 13:58:52,19258663.0,Bd,d,test,risk_normal,1
1-528755863,3,2011-05-25 17:45:52,2012-04-04 17:00:12,27213260.0,Bd,d,test,risk_high,0
1-529091253,3,2011-05-26 17:01:58,2012-04-04 17:05:26,27129808.0,Bd,d,train,risk_high,0
1-529091311,3,2011-05-26 17:05:47,2012-04-04 17:06:48,27129661.0,Bd,d,val,risk_high,0
1-529471141,5,2011-05-27 18:13:49,2012-04-04 16:50:44,27038215.0,Bd,d,train,risk_high,0
1-530147896,11,2011-05-31 13:20:07,2012-02-02 21:52:46,21371559.0,Bd,d,train,risk_normal,1
1-530539767,6,2011-06-01 16:02:03,2012-02-06 22:13:04,21622261.0,Bd,d,train,risk_normal,1
1-530568802,13,2011-06-01 15:38:53,2012-01-30 21:46:35,21017262.0,Bd,d,val,risk_normal,1
1-531435394,3,2011-06-06 18:12:34,2012-02-15 12:50:50,21926296.0,Bd,d,train,risk_normal,1
1-531872604,9,2011-06-07 23:21:06,2012-01-06 15:35:57,18375291.0,Bd,d,train,risk_normal,1
1-532038065,4,2011-06-08 11:44:43,2012-02-02 23:21:34,20691411.0,Bd,d,val,risk_normal,1
1-532084405,6,2011-06-08 14:27:25,2012-02-06 21:17:44,21019819.0,Bd,d,val,risk_normal,1
1-532544114,3,2011-06-09 17:34:52,2012-02-15 11:16:22,21663690.0,Bd,d,train,risk_normal,1
1-532816930,3,2011-06-10 17:33:05,2012-01-09 10:29:29,18377784.0,Bd,d,train,risk_normal,1
1-533449912,6,2011-06-14 09:56:53,2012-01-30 13:08:58,19883525.0,Bd,d,test,risk_normal,1
1-533851634,6,2011-06-15 13:13:35,2012-02-02 22:31:56,20078301.0,Bd,d,train,risk_normal,1
1-534020390,5,2011-06-16 00:36:16,2012-02-10 15:48:43,20704347.0,Bd,d,test,risk_normal,1
1-534493180,5,2011-06-17 09:24:42,2012-02-15 12:52:00,21007638.0,Bd,d,train,risk_normal,1
1-534702904,3,2011-06-17 17:36:51,2012-02-16 15:35:00,21074289.0,Bd,d,val,risk_normal,1
1-535052125,14,2011-06-20 12:01:18,2012-01-17 13:15:49,18234871.0,Bd,d,train,risk_normal,1
1-535233659,6,2011-06-20 19:30:19,2012-01-30 13:10:08,19330789.0,Bd,d,train,risk_normal,1
1-535393553,2,2011-06-21 10:47:26,2012-01-12 11:45:27,17715481.0,Bd,d,train,risk_normal,1
1-535418135,5,2011-06-21 12:01:27,2012-01-19 15:25:35,18329048.0,Bd,d,train,risk_normal,1
1-535439201,3,2011-06-21 11:23:47,2012-03-02 09:16:48,22024381.0,Bd,d,train,risk_normal,1
1-535813109,2,2011-06-22 11:24:31,2012-01-03 15:57:21,16864370.0,Bd,d,test,risk_normal,1
1-535813203,2,2011-06-22 11:29:01,2012-01-04 15:41:01,16949520.0,Bd,d,train,risk_normal,1
1-535813236,2,2011-06-22 11:31:28,2012-01-04 15:41:14,16949386.0,Bd,d,train,risk_normal,1
1-535813278,2,2011-06-22 11:34:30,2012-01-03 15:58:00,16863810.0,Bd,d,val,risk_normal,1
1-535813300,2,2011-06-22 11:48:28,2012-01-03 15:58:43,16863015.0,Bd,d,test,risk_normal,1
1-535813432,2,2011-06-22 11:50:21,2012-01-03 15:59:05,16862924.0,Bd,d,train,risk_normal,1
1-535813517,2,2011-06-22 12:08:40,2012-01-03 15:59:36,16861856.0,Bd,d,train,risk_normal,1
1-535813813,2,2011-06-22 13:00:23,2012-01-03 16:00:05,16858782.0,Bd,d,train,risk_normal,1
1-536299706,13,2011-06-23 21:04:57,2012-01-30 12:40:27,19064130.0,Bd,d,train,risk_normal,1
1-536904633,2,2011-06-27 15:07:20,2012-01-12 11:45:51,17181511.0,Bd,d,train,risk_normal,1
1-537169872,7,2011-06-28 12:05:28,2012-01-09 14:48:33,16857785.0,Bd,d,train,risk_normal,1
1-537311033,3,2011-06-28 16:57:00,2012-01-18 13:18:10,17612470.0,Bd,d,val,risk_normal,1
1-537601770,5,2011-06-29 13:44:22,2012-05-21 15:05:06,28257644.0,Bd,d,train,risk_high,0
1-537902763,2,2011-06-30 10:35:50,2012-01-12 11:46:25,16938635.0,Bd,d,train,risk_normal,1
1-537984625,4,2011-06-30 14:08:27,2012-05-25 14:46:50,28514303.0,Bd,d,train,risk_high,0
1-538109148,7,2011-06-30 20:50:49,2012-01-17 15:39:21,17347712.0,Bd,d,train,risk_normal,1
1-538226806,2,2011-07-01 10:02:18,2012-03-15 13:13:56,22302698.0,Bd,d,train,risk_normal,1
1-538297321,6,2011-07-01 12:28:18,2012-02-16 12:00:18,19870320.0,Bd,d,train,risk_normal,1
1-538411483,4,2011-07-01 17:48:55,2012-01-30 17:58:49,18403794.0,Bd,d,train,risk_normal,1
1-538467021,5,2011-07-02 00:15:10,2012-01-25 19:48:24,17955194.0,Bd,d,test,risk_normal,1
1-539000895,2,2011-07-05 11:24:39,2012-05-15 15:57:12,27232353.0,Bd,d,test,risk_high,0
1-539083171,3,2011-07-05 14:33:46,2012-05-23 18:00:04,27919578.0,Bd,d,train,risk_high,0
1-539633138,6,2011-07-07 13:43:33,2012-02-06 17:01:52,18501499.0,Bd,d,train,risk_normal,1
1-539752329,4,2011-07-07 14:06:28,2012-01-04 12:32:34,15632766.0,Bd,d,train,risk_normal,1
1-539805130,3,2011-07-07 15:45:46,2012-02-15 12:13:43,19254477.0,Bd,d,train,risk_normal,1
1-540408651,6,2011-07-11 11:07:04,2012-01-25 19:43:14,17138170.0,Bd,d,val,risk_normal,1
1-540500545,3,2011-07-11 14:45:54,2012-05-04 17:05:09,25755555.0,Bd,d,val,risk_high,0
1-540531611,4,2011-07-11 16:39:07,2012-05-04 17:05:22,25748775.0,Bd,d,train,risk_high,0
1-540549141,6,2011-07-11 16:39:59,2012-02-03 13:21:29,17872890.0,Bd,d,train,risk_normal,1
1-540549178,5,2011-07-11 16:43:19,2012-02-03 13:24:52,17872893.0,Bd,d,test,risk_normal,1
1-540549229,5,2011-07-11 16:45:41,2012-02-03 13:26:27,17872846.0,Bd,d,train,risk_normal,1
1-540631861,11,2011-07-12 02:25:20,2012-04-19 15:42:22,24412622.0,Bd,d,train,risk_high,0
1-540723633,6,2011-07-12 10:39:23,2012-01-31 08:47:20,17532477.0,Bd,d,val,risk_normal,1
1-540904745,6,2011-07-12 21:58:20,2012-01-18 10:43:34,16375514.0,Bd,d,train,risk_normal,1
1-540947390,5,2011-07-12 22:31:09,2012-02-01 13:00:06,17591337.0,Bd,d,train,risk_normal,1
1-541028557,6,2011-07-13 09:49:46,2012-01-30 13:11:17,17378491.0,Bd,d,test,risk_normal,1
1-541088014,4,2011-07-13 11:38:58,2012-02-29 12:13:57,19960499.0,Bd,d,train,risk_normal,1
1-541565290,6,2011-07-15 08:50:37,2012-02-06 22:11:17,17846440.0,Bd,d,train,risk_normal,1
1-541566505,6,2011-07-15 09:02:25,2012-02-06 21:34:12,17843507.0,Bd,d,test,risk_normal,1
1-541655216,6,2011-07-15 13:56:10,2012-02-06 20:57:55,17823705.0,Bd,d,test,risk_normal,1
1-541686305,6,2011-07-15 16:34:41,2012-02-06 17:05:44,17800263.0,Bd,d,train,risk_normal,1
1-542027112,7,2011-07-18 15:45:13,2012-02-15 11:19:55,18300882.0,Bd,d,train,risk_normal,1
1-542568265,9,2011-07-20 16:25:08,2012-03-16 15:03:26,20731098.0,Bd,d,val,risk_normal,1
1-542919207,5,2011-07-22 09:56:05,2012-04-11 13:00:51,22820686.0,Bd,d,train,risk_high,0
1-542940765,10,2011-07-22 11:23:23,2012-02-22 16:08:59,18593136.0,Bd,d,test,risk_normal,1
1-543227320,8,2011-07-25 18:09:00,2012-01-12 10:22:59,14746439.0,Bd,d,train,risk_normal,1
1-543300099,5,2011-07-25 13:47:13,2012-05-04 17:00:50,24549217.0,Bd,d,train,risk_high,0
1-543653631,7,2011-07-27 00:10:10,2012-02-07 13:10:40,16894830.0,Bd,d,train,risk_normal,1
1-544020953,9,2011-07-28 16:32:02,2012-03-14 13:49:49,19862267.0,Bd,d,train,risk_normal,1
1-544200884,3,2011-07-29 15:47:54,2012-02-15 12:52:57,17355903.0,Bd,d,train,risk_normal,1
1-544527205,3,2011-08-01 14:04:46,2012-02-06 15:05:47,16333261.0,Bd,d,train,risk_normal,1
1-544595401,5,2011-08-01 19:55:46,2012-02-09 13:07:43,16564317.0,Bd,d,val,risk_normal,1
1-544876956,3,2011-08-03 07:37:05,2012-01-24 09:17:58,15039653.0,Bd,d,train,risk_normal,1
1-545370610,11,2011-08-05 11:46:33,2012-02-06 17:03:44,16003031.0,Bd,d,train,risk_normal,1
1-545738536,5,2011-08-08 08:08:01,2012-01-18 07:46:41,14081920.0,Bd,d,train,risk_normal,1
1-545911672,7,2011-08-08 14:24:45,2012-01-24 11:58:41,14592836.0,Bd,d,train,risk_normal,1
1-546272906,5,2011-08-09 09:34:14,2012-01-10 08:55:39,13303285.0,Bd,d,test,risk_normal,1
1-546692981,2,2011-08-09 16:42:56,2012-01-03 16:00:22,12698246.0,Bd,d,train,risk_normal,1
1-546693092,2,2011-08-09 17:54:06,2012-01-03 16:04:17,12694211.0,Bd,d,train,risk_normal,1
1-546838031,8,2011-08-09 18:06:57,2012-04-24 13:58:43,22362706.0,Bd,d,train,risk_normal,1
1-547539001,2,2011-08-10 10:45:40,2012-01-03 16:04:54,12633554.0,Bd,d,test,risk_normal,1
1-547617088,5,2011-08-10 13:47:08,2012-02-15 12:14:44,16324056.0,Bd,d,train,risk_normal,1
1-547802271,2,2011-08-10 15:43:33,2012-01-03 16:05:05,12615692.0,Bd,d,train,risk_normal,1
1-548188531,2,2011-08-11 09:40:08,2012-01-04 15:39:30,12635962.0,Bd,d,train,risk_normal,1
1-548188557,2,2011-08-11 09:48:34,2012-01-04 15:40:26,12635512.0,Bd,d,train,risk_normal,1
1-548188833,2,2011-08-11 09:59:12,2012-01-04 15:40:46,12634894.0,Bd,d,test,risk_normal,1
1-549431982,5,2011-08-13 17:56:32,2012-01-04 12:25:52,12421760.0,Bd,d,val,risk_normal,1
1-550036329,8,2011-08-16 03:45:42,2012-01-18 12:09:58,13422256.0,Bd,d,train,risk_normal,1
1-550159631,5,2011-08-16 09:26:29,2012-01-18 12:48:52,13404143.0,Bd,d,test,risk_normal,1
1-550577363,5,2011-08-16 16:50:16,2012-01-05 07:43:17,12235981.0,Bd,d,train,risk_normal,1
1-550611848,2,2011-08-16 16:45:30,2012-05-04 11:56:48,22619478.0,Bd,d,test,risk_high,0
1-553276916,5,2011-08-17 15:01:24,2012-03-28 13:52:08,19349444.0,Bd,d,val,risk_normal,1
1-555105571,6,2011-08-18 14:01:59,2012-02-02 22:46:00,14546641.0,Bd,d,train,risk_normal,1
1-557618809,2,2011-08-19 14:33:20,2012-01-19 17:12:03,13228723.0,Bd,d,train,risk_normal,1
1-557739965,3,2011-08-19 15:05:57,2012-01-19 17:12:59,13226822.0,Bd,d,val,risk_normal,1
1-560246371,6,2011-08-22 17:33:44,2012-02-01 12:53:37,14066393.0,Bd,d,train,risk_normal,1
1-560404489,15,2011-08-23 06:23:57,2012-05-24 17:16:25,23799148.0,Bd,d,train,risk_high,0
1-560418897,6,2011-08-23 08:57:07,2012-01-30 14:28:07,13843860.0,Bd,d,test,risk_normal,1
1-560419045,6,2011-08-23 08:49:41,2012-01-31 09:01:04,13911083.0,Bd,d,test,risk_normal,1
1-560504546,8,2011-08-23 09:55:53,2012-01-18 11:57:12,12794479.0,Bd,d,test,risk_normal,1
1-560703011,3,2011-08-23 14:30:43,2012-02-21 15:42:50,15729127.0,Bd,d,test,risk_normal,1
1-561068081,2,2011-08-24 09:51:26,2012-03-29 11:12:48,18840082.0,Bd,d,train,risk_normal,1
1-561190012,6,2011-08-24 12:01:27,2012-02-02 22:41:15,14035188.0,Bd,d,train,risk_normal,1
1-562022682,6,2011-08-25 11:29:56,2012-02-06 20:59:21,14290165.0,Bd,d,train,risk_normal,1
1-562778111,4,2011-08-26 13:54:09,2012-01-26 22:01:29,13248440.0,Bd,d,val,risk_normal,1
1-562807927,4,2011-08-26 13:35:51,2012-02-03 13:19:06,13909395.0,Bd,d,train,risk_normal,1
1-563156866,3,2011-08-27 21:30:27,2012-04-04 17:07:50,19078643.0,Bd,d,test,risk_normal,1
1-563156881,3,2011-08-27 21:45:21,2012-04-04 17:08:40,19077799.0,Bd,d,val,risk_normal,1
1-563477371,12,2011-08-29 11:03:13,2012-02-09 12:06:05,14173372.0,Bd,d,val,risk_normal,1
1-563779807,6,2011-08-29 18:33:51,2012-05-04 17:00:25,21507994.0,Bd,d,train,risk_normal,1
1-564311006,6,2011-08-30 14:25:12,2012-02-02 22:49:19,13508647.0,Bd,d,val,risk_normal,1
1-564433915,5,2011-08-30 15:57:03,2012-05-31 14:15:22,23753899.0,Bd,d,train,risk_high,0
1-564528496,6,2011-08-30 17:02:47,2012-02-06 21:38:59,13840572.0,Bd,d,train,risk_normal,1
1-564738994,4,2011-08-31 06:45:43,2012-03-04 09:50:51,16081508.0,Bd,d,val,risk_normal,1
1-564903210,6,2011-08-31 11:31:00,2012-02-06 21:24:49,13773229.0,Bd,d,val,risk_normal,1
1-565030154,2,2011-08-31 13:50:43,2012-01-26 08:17:14,12767191.0,Bd,d,train,risk_normal,1
1-565319816,2,2011-08-31 16:23:39,2012-02-06 08:48:37,13710298.0,Bd,d,train,risk_normal,1
1-565807612,7,2011-09-01 10:46:05,2012-02-29 11:29:44,15641019.0,Bd,d,train,risk_normal,1
1-565905115,3,2011-09-01 14:01:39,2012-01-04 12:31:27,10794588.0,Bd,d,train,risk_normal,1
1-566003511,4,2011-09-01 15:24:00,2012-04-11 16:45:52,19272112.0,Bd,d,train,risk_normal,1
1-566096602,4,2011-09-01 17:16:26,2012-03-23 10:52:02,17602536.0,Bd,d,train,risk_normal,1
1-566101203,2,2011-09-01 18:22:37,2012-02-01 12:59:59,13199842.0,Bd,d,train,risk_normal,1
1-566332021,6,2011-09-02 10:13:37,2012-01-03 13:08:51,10637714.0,Bd,d,train,risk_normal,1
1-566642468,6,2011-09-02 16:46:59,2012-02-06 21:22:32,13581333.0,Bd,d,train,risk_normal,1
1-566661201,3,2011-09-02 17:12:56,2012-01-18 11:58:16,11904320.0,Bd,d,train,risk_normal,1
1-567100387,2,2011-09-05 10:57:47,2012-02-27 14:09:00,15131473.0,Bd,d,train,risk_normal,1
1-567362335,3,2011-09-05 16:04:11,2012-01-10 08:38:14,10946043.0,Bd,d,train,risk_normal,1
1-567440922,6,2011-09-05 17:07:57,2012-02-02 22:38:54,12979857.0,Bd,d,train,risk_normal,1
1-567718361,2,2011-09-06 10:29:51,2012-03-26 18:00:49,17479858.0,Bd,d,train,risk_normal,1
1-567958551,3,2011-09-06 13:00:37,2012-02-13 21:52:38,13855921.0,Bd,d,val,risk_normal,1
1-567981735,6,2011-09-06 15:31:03,2012-01-18 10:38:18,11560035.0,Bd,d,train,risk_normal,1
1-572078531,8,2011-09-08 11:39:42,2012-04-17 13:08:32,19186130.0,Bd,d,train,risk_normal,1
1-572330175,6,2011-09-09 05:40:34,2012-05-30 18:32:52,22855938.0,Bd,d,train,risk_high,0
1-572625937,6,2011-09-09 16:40:20,2012-02-06 21:30:22,12977402.0,Bd,d,val,risk_normal,1
1-572730349,5,2011-09-10 05:56:18,2012-05-23 16:51:16,22157698.0,Bd,d,train,risk_normal,1
1-572802327,4,2011-09-11 03:32:34,2012-02-17 09:05:07,13757553.0,Bd,d,test,risk_normal,1
1-573215995,5,2011-09-12 14:26:27,2012-01-31 13:09:55,12177808.0,Bd,d,val,risk_normal,1
1-573278049,3,2011-09-12 16:35:54,2012-01-12 10:24:21,10518507.0,Bd,d,train,risk_normal,1
1-573280988,2,2011-09-12 16:27:08,2012-02-21 15:44:10,13994222.0,Bd,d,test,risk_normal,1
1-573316263,5,2011-09-12 17:23:02,2012-02-01 14:27:22,12258260.0,Bd,d,test,risk_normal,1
1-573501251,7,2011-09-13 08:19:25,2012-05-28 13:03:56,22308271.0,Bd,d,train,risk_normal,1
1-573639367,6,2011-09-13 12:41:35,2012-02-06 17:08:27,12630412.0,Bd,d,train,risk_normal,1
1-573655864,6,2011-09-13 12:59:02,2012-01-30 14:25:19,12014777.0,Bd,d,val,risk_normal,1
1-573830584,9,2011-09-13 17:40:50,2012-03-30 15:58:45,17187475.0,Bd,d,train,risk_normal,1
1-573904126,4,2011-09-14 10:41:35,2012-01-23 10:24:54,11317399.0,Bd,d,train,risk_normal,1
1-574045461,2,2011-09-14 10:17:21,2012-01-18 12:46:21,10895340.0,Bd,d,val,risk_normal,1
1-574052419,4,2011-09-14 10:45:58,2012-03-14 12:08:36,15729758.0,Bd,d,train,risk_normal,1
1-574132549,6,2011-09-14 13:07:32,2012-01-31 08:54:31,11994419.0,Bd,d,test,risk_normal,1
1-574162627,6,2011-09-14 14:43:55,2012-01-31 08:56:57,11988782.0,Bd,d,test,risk_normal,1
1-574222268,8,2011-09-14 16:33:52,2012-01-30 21:46:22,11941950.0,Bd,d,train,risk_normal,1
1-574271413,6,2011-09-14 16:48:08,2012-02-02 22:50:27,12204139.0,Bd,d,train,risk_normal,1
